"gene_symbol","log2FoldChange","padj","direction","contrast"
"ZNF484",0.380513450887968,0.190310037436063,"NS","MARV vs Mock 1 dpi"
"LDHA",0.700130575286807,0.190310037436063,"NS","MARV vs Mock 1 dpi"
"EPSTI1",-0.5515422706516,0.190310037436063,"NS","MARV vs Mock 1 dpi"
"BTBD6",-0.640333833061167,0.190310037436063,"NS","MARV vs Mock 1 dpi"
"UACA",0.390317682849907,0.190310037436063,"NS","MARV vs Mock 1 dpi"
"LINC02086",1.15173670027728,0.190310037436063,"NS","MARV vs Mock 1 dpi"
"MRPL58",-0.56634766343694,0.190310037436063,"NS","MARV vs Mock 1 dpi"
"LSM7",-0.495587986439662,0.190310037436063,"NS","MARV vs Mock 1 dpi"
"TIMM50",-0.383587163523116,0.190310037436063,"NS","MARV vs Mock 1 dpi"
"ZNF813",0.528450181755925,0.190310037436063,"NS","MARV vs Mock 1 dpi"
"TTTY14",-0.68059280207994,0.190310037436063,"NS","MARV vs Mock 1 dpi"
"NDUFA6",-0.437559532865852,0.190310037436063,"NS","MARV vs Mock 1 dpi"
"MAPKAP1",-0.261044379113402,0.190539234025162,"NS","MARV vs Mock 1 dpi"
"TIMM21",-0.425995198397482,0.190582960430734,"NS","MARV vs Mock 1 dpi"
"GTPBP8",-0.527873809726105,0.190813700580251,"NS","MARV vs Mock 1 dpi"
"TRIP13",-0.327130535407855,0.190813700580251,"NS","MARV vs Mock 1 dpi"
"PTMAP2",-0.575814882398408,0.190987282229196,"NS","MARV vs Mock 1 dpi"
"RNF145",0.270278625166332,0.190987282229196,"NS","MARV vs Mock 1 dpi"
"SEC16A",0.27250042955142,0.190987282229196,"NS","MARV vs Mock 1 dpi"
"UQCRFS1",-0.427051279947332,0.190987282229196,"NS","MARV vs Mock 1 dpi"
"PIGQ",-0.661135695389977,0.19111952131436,"NS","MARV vs Mock 1 dpi"
"COMMD1",-0.658099712209302,0.191203008164554,"NS","MARV vs Mock 1 dpi"
"RHOT2",-0.308159300515406,0.191203008164554,"NS","MARV vs Mock 1 dpi"
"PASK",-0.474466302584181,0.191209613809166,"NS","MARV vs Mock 1 dpi"
"TGFBR2",0.330776931360636,0.191209613809166,"NS","MARV vs Mock 1 dpi"
"SNAPC3",0.364148865177038,0.191341049215302,"NS","MARV vs Mock 1 dpi"
"GAB2",0.405779803270142,0.191341049215302,"NS","MARV vs Mock 1 dpi"
"RHNO1",-0.483070904027766,0.191341049215302,"NS","MARV vs Mock 1 dpi"
"DNAJB2",0.590093575879064,0.191655845645535,"NS","MARV vs Mock 1 dpi"
"FBXO38",0.289544683458582,0.191655845645535,"NS","MARV vs Mock 1 dpi"
"SH3PXD2B",0.486496664285623,0.191917460826866,"NS","MARV vs Mock 1 dpi"
"TMX2",-0.364295122124166,0.191917460826866,"NS","MARV vs Mock 1 dpi"
"CACYBP",-0.419656431098199,0.192142844356633,"NS","MARV vs Mock 1 dpi"
"AP2B1",0.463081267044521,0.192201590532172,"NS","MARV vs Mock 1 dpi"
"ACOT11",0.407673204273744,0.192680767654796,"NS","MARV vs Mock 1 dpi"
"NCOA3",0.414126922950601,0.192680767654796,"NS","MARV vs Mock 1 dpi"
"ZNHIT6",-0.753932689587012,0.192886061235135,"NS","MARV vs Mock 1 dpi"
"DCTD",-0.361992790146451,0.19346035652817,"NS","MARV vs Mock 1 dpi"
"TMSB15A",-0.974566334836372,0.19346035652817,"NS","MARV vs Mock 1 dpi"
"S1PR3",-1.11653210612657,0.193884474804923,"NS","MARV vs Mock 1 dpi"
"PRELID1",-0.511942056931863,0.194311517130736,"NS","MARV vs Mock 1 dpi"
"CARD8",0.361445244847594,0.194323231421845,"NS","MARV vs Mock 1 dpi"
"TMEM164",0.33683367547794,0.194375290518314,"NS","MARV vs Mock 1 dpi"
"ING5",-0.427920766119461,0.19486038455362,"NS","MARV vs Mock 1 dpi"
"CEACAM5",1.60347184316694,0.19486038455362,"NS","MARV vs Mock 1 dpi"
"CRELD1",0.430473048360644,0.195066961201327,"NS","MARV vs Mock 1 dpi"
"AC007996.1",-0.56989015830686,0.19514836835791,"NS","MARV vs Mock 1 dpi"
"SLBP",-0.299928209542317,0.195690457367566,"NS","MARV vs Mock 1 dpi"
"RPARP.AS1",-0.485642089765923,0.195690457367566,"NS","MARV vs Mock 1 dpi"
"C12orf73",-0.352969631396547,0.195690457367566,"NS","MARV vs Mock 1 dpi"
"TEX30",-0.710479445192911,0.195690457367566,"NS","MARV vs Mock 1 dpi"
"SMG6",0.466990459042099,0.195690457367566,"NS","MARV vs Mock 1 dpi"
"ZNF532",0.358164057783195,0.195690457367566,"NS","MARV vs Mock 1 dpi"
"KEAP1",-0.399571124688619,0.195851271608106,"NS","MARV vs Mock 1 dpi"
"PIGM",-0.420606100438497,0.196058006470948,"NS","MARV vs Mock 1 dpi"
"SDHD",-0.430408636717328,0.196231198062411,"NS","MARV vs Mock 1 dpi"
"AK6",-0.513296377845138,0.196420680059284,"NS","MARV vs Mock 1 dpi"
"BLCAP",0.469777232124729,0.196718607028316,"NS","MARV vs Mock 1 dpi"
"NDUFA3",-0.533895533400102,0.196721207987145,"NS","MARV vs Mock 1 dpi"
"PCDHA12",0.717263479883283,0.196940179420241,"NS","MARV vs Mock 1 dpi"
"TNIP1",0.613090692629574,0.196940179420241,"NS","MARV vs Mock 1 dpi"
"HSPB11",-0.372991580525413,0.197661573287116,"NS","MARV vs Mock 1 dpi"
"ADORA2B",0.75652208859651,0.197661573287116,"NS","MARV vs Mock 1 dpi"
"TMCO4",0.56515406405405,0.197683193783671,"NS","MARV vs Mock 1 dpi"
"TFDP1",-0.425079782825537,0.197683193783671,"NS","MARV vs Mock 1 dpi"
"GCAT",-0.474824881422758,0.197683193783671,"NS","MARV vs Mock 1 dpi"
"CCDC34",-0.672248733564681,0.19775751166996,"NS","MARV vs Mock 1 dpi"
"POLR3GL",0.681277395388923,0.198182256006556,"NS","MARV vs Mock 1 dpi"
"SYT7",0.640094763390663,0.198382820947285,"NS","MARV vs Mock 1 dpi"
"SHC1",0.526758805453456,0.198421177244766,"NS","MARV vs Mock 1 dpi"
"MOSPD2",0.413445722942572,0.198421177244766,"NS","MARV vs Mock 1 dpi"
"TAB3",0.3613012796741,0.198421177244766,"NS","MARV vs Mock 1 dpi"
"ARFGEF2",0.34898578952182,0.198421177244766,"NS","MARV vs Mock 1 dpi"
"ZNF674.AS1",-0.573458192010255,0.198968419765707,"NS","MARV vs Mock 1 dpi"
"RNF19A",0.530159368000704,0.198968419765707,"NS","MARV vs Mock 1 dpi"
"TPCN1",0.458927195702354,0.19917704793862,"NS","MARV vs Mock 1 dpi"
"ITGB1BP1",-0.496902020458023,0.199302653520504,"NS","MARV vs Mock 1 dpi"
"UBA5",0.294266744597935,0.199302653520504,"NS","MARV vs Mock 1 dpi"
"ZNF518B",0.258513886093504,0.199302653520504,"NS","MARV vs Mock 1 dpi"
"PARM1",0.700770150110848,0.199302653520504,"NS","MARV vs Mock 1 dpi"
"SRP19",-0.444287417086184,0.199302653520504,"NS","MARV vs Mock 1 dpi"
"SEC24A",0.612022889924941,0.199302653520504,"NS","MARV vs Mock 1 dpi"
"ZNF398",-0.3775831156584,0.199302653520504,"NS","MARV vs Mock 1 dpi"
"CEP78",-0.402918055181312,0.199302653520504,"NS","MARV vs Mock 1 dpi"
"ITFG2",-0.352630894936337,0.199302653520504,"NS","MARV vs Mock 1 dpi"
"EGLN3",1.52972334340879,0.199302653520504,"NS","MARV vs Mock 1 dpi"
"ENKD1",-0.625564396537442,0.199302653520504,"NS","MARV vs Mock 1 dpi"
"AC125257.1",-0.673126454063458,0.199302653520504,"NS","MARV vs Mock 1 dpi"
"TUBD1",-0.353317353976451,0.199302653520504,"NS","MARV vs Mock 1 dpi"
"UFD1",-0.429656784432781,0.199302653520504,"NS","MARV vs Mock 1 dpi"
"UQCR10",-0.498988336021383,0.199302653520504,"NS","MARV vs Mock 1 dpi"
"YIPF4",-0.34681579100266,0.199351028724417,"NS","MARV vs Mock 1 dpi"
"ATP5PD",-0.362373494616328,0.199487450818216,"NS","MARV vs Mock 1 dpi"
"ENY2",-0.489185342177551,0.199994603026719,"NS","MARV vs Mock 1 dpi"
"EMSY",0.29366574106012,0.199994603026719,"NS","MARV vs Mock 1 dpi"
"NDUFAF5",-0.37440784849799,0.199994603026719,"NS","MARV vs Mock 1 dpi"
"HNMT",0.480766138834552,0.20012864793079,"NS","MARV vs Mock 1 dpi"
"ALG10",-0.488190885100738,0.20012864793079,"NS","MARV vs Mock 1 dpi"
"AL391244.1",-0.538920830582523,0.200150809548251,"NS","MARV vs Mock 1 dpi"
"JAML",1.07765932772855,0.200150809548251,"NS","MARV vs Mock 1 dpi"
"DNAJC30",-0.51646313153275,0.200679248141383,"NS","MARV vs Mock 1 dpi"
"BCL6",0.602156878894786,0.20075397364224,"NS","MARV vs Mock 1 dpi"
"B3GNT8",0.795702737090928,0.20075397364224,"NS","MARV vs Mock 1 dpi"
"GAD1",0.911490030009654,0.201035459772366,"NS","MARV vs Mock 1 dpi"
"SPCS1",-0.461129589839896,0.201035459772366,"NS","MARV vs Mock 1 dpi"
"RRP15",-0.37596344067752,0.201141252411312,"NS","MARV vs Mock 1 dpi"
"MAPK3",0.565419298673957,0.201141252411312,"NS","MARV vs Mock 1 dpi"
"BTN3A1",0.464970461681016,0.201475767666077,"NS","MARV vs Mock 1 dpi"
"COBLL1",0.437970530075637,0.201586517360628,"NS","MARV vs Mock 1 dpi"
"INPP5B",0.300803639263982,0.201628243488733,"NS","MARV vs Mock 1 dpi"
"EEF1A1P13",0.513678655602867,0.201628243488733,"NS","MARV vs Mock 1 dpi"
"TRIM31",0.992871403573322,0.201628243488733,"NS","MARV vs Mock 1 dpi"
"AC091729.3",-0.633665575168182,0.201628243488733,"NS","MARV vs Mock 1 dpi"
"TMEM80",-0.255145791009424,0.201628243488733,"NS","MARV vs Mock 1 dpi"
"TJP3",0.602875058889428,0.201628243488733,"NS","MARV vs Mock 1 dpi"
"CRLF1",2.29016161999829,0.201628243488733,"NS","MARV vs Mock 1 dpi"
"ASPH",0.450484992080492,0.201648124543965,"NS","MARV vs Mock 1 dpi"
"AC083799.1",-0.740558687949516,0.201672060416004,"NS","MARV vs Mock 1 dpi"
"AC025171.1",-0.687023308464614,0.201672060416004,"NS","MARV vs Mock 1 dpi"
"PSMC5",-0.353376886627643,0.201672060416004,"NS","MARV vs Mock 1 dpi"
"TRMT2A",-0.354438956277697,0.201672060416004,"NS","MARV vs Mock 1 dpi"
"PITHD1",-0.375208040281279,0.202514662294549,"NS","MARV vs Mock 1 dpi"
"TDRD7",0.350734829422734,0.202514662294549,"NS","MARV vs Mock 1 dpi"
"MAN2A1",0.357508152320318,0.202726802509415,"NS","MARV vs Mock 1 dpi"
"TNFRSF11B",0.521323441978765,0.202780217504922,"NS","MARV vs Mock 1 dpi"
"B3GALT5",1.28379135176001,0.202967995814233,"NS","MARV vs Mock 1 dpi"
"XXYLT1",-0.443153069558866,0.202999410273852,"NS","MARV vs Mock 1 dpi"
"TRAF3IP2",0.4513624890247,0.203129442878421,"NS","MARV vs Mock 1 dpi"
"SP1",0.494012855239697,0.203129442878421,"NS","MARV vs Mock 1 dpi"
"UQCR11",-0.482052899171755,0.203129442878421,"NS","MARV vs Mock 1 dpi"
"ARHGAP32",0.41061885873804,0.203222992095255,"NS","MARV vs Mock 1 dpi"
"HMGCR",0.487630393734705,0.203245406225556,"NS","MARV vs Mock 1 dpi"
"KIF22",0.42858625041196,0.20341702928598,"NS","MARV vs Mock 1 dpi"
"KDM5A",0.294385616734105,0.203566981820758,"NS","MARV vs Mock 1 dpi"
"MST1P2",0.73555126755987,0.20358023745311,"NS","MARV vs Mock 1 dpi"
"MRPL50",-0.317557133010381,0.20358023745311,"NS","MARV vs Mock 1 dpi"
"MED22",-0.385336629440035,0.20358023745311,"NS","MARV vs Mock 1 dpi"
"IER3IP1",-0.347483767262472,0.20358023745311,"NS","MARV vs Mock 1 dpi"
"NDUFB7",-0.508541316113216,0.20358023745311,"NS","MARV vs Mock 1 dpi"
"OXNAD1",-0.296634356583701,0.203782624020288,"NS","MARV vs Mock 1 dpi"
"ROBO1",0.378304884495877,0.203782624020288,"NS","MARV vs Mock 1 dpi"
"PHC3",0.500787204043603,0.203782624020288,"NS","MARV vs Mock 1 dpi"
"PFDN2",-0.496925811008061,0.204203448052196,"NS","MARV vs Mock 1 dpi"
"C1orf159",-0.459335391302347,0.204254004726628,"NS","MARV vs Mock 1 dpi"
"LAMTOR2",-0.538603499676167,0.204254004726628,"NS","MARV vs Mock 1 dpi"
"SUCLG1",-0.594766056730715,0.204254004726628,"NS","MARV vs Mock 1 dpi"
"ADAMTS6",1.27231061623744,0.204254004726628,"NS","MARV vs Mock 1 dpi"
"PMS2CL",0.426994801855973,0.204254004726628,"NS","MARV vs Mock 1 dpi"
"GALNT18",0.582848581313808,0.204254004726628,"NS","MARV vs Mock 1 dpi"
"C12orf29",-0.274866651630547,0.204254004726628,"NS","MARV vs Mock 1 dpi"
"NKX2.1",2.76205763441692,0.204254004726628,"NS","MARV vs Mock 1 dpi"
"TGOLN2",0.400181061546451,0.204997576464172,"NS","MARV vs Mock 1 dpi"
"OXLD1",-0.579793468177835,0.204997576464172,"NS","MARV vs Mock 1 dpi"
"PPP1R3E",0.418735051636943,0.205110607976385,"NS","MARV vs Mock 1 dpi"
"GTF2A2",-0.49068668930664,0.20512051138624,"NS","MARV vs Mock 1 dpi"
"ELOF1",-0.443854859228551,0.205203658832596,"NS","MARV vs Mock 1 dpi"
"CEACAM1",1.00788827676043,0.205203658832596,"NS","MARV vs Mock 1 dpi"
"GCLM",-0.478120263896809,0.205531570374477,"NS","MARV vs Mock 1 dpi"
"EXOC6B",0.382771278454391,0.205531570374477,"NS","MARV vs Mock 1 dpi"
"ANK3",0.646436664028821,0.205531570374477,"NS","MARV vs Mock 1 dpi"
"KAT6B",0.398636632965318,0.205531570374477,"NS","MARV vs Mock 1 dpi"
"PIGK",-0.291919181768205,0.205953125618033,"NS","MARV vs Mock 1 dpi"
"IL33",1.49966669696737,0.205953125618033,"NS","MARV vs Mock 1 dpi"
"ATP5F1D",-0.511253535545586,0.206002418094815,"NS","MARV vs Mock 1 dpi"
"LINC00963",0.551762291397625,0.206077173414928,"NS","MARV vs Mock 1 dpi"
"RABIF",-0.35786249377792,0.206286151903828,"NS","MARV vs Mock 1 dpi"
"URB2",-0.3342057194078,0.206298082818026,"NS","MARV vs Mock 1 dpi"
"PCGF5",-0.319432748399174,0.206298082818026,"NS","MARV vs Mock 1 dpi"
"TMEM109",-0.639699519827141,0.206491707780998,"NS","MARV vs Mock 1 dpi"
"RAB11FIP5",0.627075731459886,0.206722114571477,"NS","MARV vs Mock 1 dpi"
"MBD3",-0.397561992415836,0.20678006473227,"NS","MARV vs Mock 1 dpi"
"CCDC191",0.649973935123789,0.206991318296054,"NS","MARV vs Mock 1 dpi"
"RTTN",0.469223462636637,0.206991318296054,"NS","MARV vs Mock 1 dpi"
"ZNF765",0.377241601330424,0.206991318296054,"NS","MARV vs Mock 1 dpi"
"YBX1",-0.346783981796794,0.207454142331211,"NS","MARV vs Mock 1 dpi"
"ALDH3A2",-0.400824570555421,0.207454142331211,"NS","MARV vs Mock 1 dpi"
"C1R",0.798184617173085,0.207506202275265,"NS","MARV vs Mock 1 dpi"
"AL138756.1",0.346793314147566,0.207738902673098,"NS","MARV vs Mock 1 dpi"
"ZNF12",0.381830085044716,0.207854210030703,"NS","MARV vs Mock 1 dpi"
"PIAS1",0.307729983989334,0.207854210030703,"NS","MARV vs Mock 1 dpi"
"BDH1",-0.479178840384952,0.207902838101189,"NS","MARV vs Mock 1 dpi"
"SCARB2",0.416160366749168,0.207902838101189,"NS","MARV vs Mock 1 dpi"
"PHF8",0.291304318229947,0.207902838101189,"NS","MARV vs Mock 1 dpi"
"C12orf10",-0.498134300817677,0.207902838101189,"NS","MARV vs Mock 1 dpi"
"SHROOM3",0.502815965122307,0.208166125231629,"NS","MARV vs Mock 1 dpi"
"ARL2",-0.527624897173995,0.208166125231629,"NS","MARV vs Mock 1 dpi"
"ERCC5",1.10800899379746,0.208166125231629,"NS","MARV vs Mock 1 dpi"
"RNF43",0.430596974969314,0.208166125231629,"NS","MARV vs Mock 1 dpi"
"METTL21A",-0.348136213063588,0.208410362143378,"NS","MARV vs Mock 1 dpi"
"FUT2",0.559228500020173,0.208410362143378,"NS","MARV vs Mock 1 dpi"
"MAEA",-0.331672286829826,0.208600042793101,"NS","MARV vs Mock 1 dpi"
"ZFC3H1",0.332662585595648,0.209627323640178,"NS","MARV vs Mock 1 dpi"
"LMBRD2",0.544843109892986,0.209733962903076,"NS","MARV vs Mock 1 dpi"
"STAT5B",0.266713987161915,0.209733962903076,"NS","MARV vs Mock 1 dpi"
"SEC24D",0.547293472022614,0.210098422138268,"NS","MARV vs Mock 1 dpi"
"SPTAN1",0.441939861856709,0.21020783816784,"NS","MARV vs Mock 1 dpi"
"PTPRJ",0.437889200203961,0.21020783816784,"NS","MARV vs Mock 1 dpi"
"LIMCH1",1.03173780627787,0.210339421661579,"NS","MARV vs Mock 1 dpi"
"FAM89B",-0.575258675389388,0.210339421661579,"NS","MARV vs Mock 1 dpi"
"LIN52",-0.330765169195447,0.210339421661579,"NS","MARV vs Mock 1 dpi"
"ZNF562",1.16641826747893,0.210339421661579,"NS","MARV vs Mock 1 dpi"
"SSB",-0.375336091113236,0.211055576716074,"NS","MARV vs Mock 1 dpi"
"BCL2L14",0.634128331438613,0.211122817941169,"NS","MARV vs Mock 1 dpi"
"ATRN",0.445274521963862,0.211219075023368,"NS","MARV vs Mock 1 dpi"
"SPTBN1",0.542698379972088,0.211221469249104,"NS","MARV vs Mock 1 dpi"
"SLC4A7",0.407866171230367,0.211221469249104,"NS","MARV vs Mock 1 dpi"
"ATP5MC1",-0.470348394651781,0.211418915901682,"NS","MARV vs Mock 1 dpi"
"C14orf119",-0.321007771976691,0.211674720607648,"NS","MARV vs Mock 1 dpi"
"TGM2",1.08768832426114,0.211674720607648,"NS","MARV vs Mock 1 dpi"
"CDCA7",-0.733240919617633,0.211764565045224,"NS","MARV vs Mock 1 dpi"
"CCDC88A",1.69050928459181,0.212476107266158,"NS","MARV vs Mock 1 dpi"
"SPR",-0.663467004785701,0.212476107266158,"NS","MARV vs Mock 1 dpi"
"BTN2A2",0.480427562924409,0.212476107266158,"NS","MARV vs Mock 1 dpi"
"ITM2A",-0.985136681007044,0.212476107266158,"NS","MARV vs Mock 1 dpi"
"DOCK5",0.557972425945105,0.212476107266158,"NS","MARV vs Mock 1 dpi"
"HIKESHI",-0.380640193763345,0.212508619297716,"NS","MARV vs Mock 1 dpi"
"FBXO42",0.412784753933603,0.212521849922803,"NS","MARV vs Mock 1 dpi"
"SH3GLB1",0.3939775044961,0.212986186429751,"NS","MARV vs Mock 1 dpi"
"DHCR7",0.580869401589934,0.212986186429751,"NS","MARV vs Mock 1 dpi"
"OFD1",0.300413823221546,0.213192636703358,"NS","MARV vs Mock 1 dpi"
"SNHG20",-0.63363268092157,0.213383688644829,"NS","MARV vs Mock 1 dpi"
"SLC6A8",0.748572285117957,0.213922194132994,"NS","MARV vs Mock 1 dpi"
"ATP5IF1",-0.429302031752235,0.213988263269971,"NS","MARV vs Mock 1 dpi"
"CHRM3",-1.10480508386251,0.213988263269971,"NS","MARV vs Mock 1 dpi"
"E2F6",-0.337035196072235,0.21400282343557,"NS","MARV vs Mock 1 dpi"
"C19orf70",-0.559404623265666,0.21400282343557,"NS","MARV vs Mock 1 dpi"
"VBP1",-0.35937288281157,0.214137809920608,"NS","MARV vs Mock 1 dpi"
"AC016739.1",-0.782150078144057,0.214205491061009,"NS","MARV vs Mock 1 dpi"
"MFSD3",-0.845755946506235,0.214205491061009,"NS","MARV vs Mock 1 dpi"
"ENTPD8",0.620458072434365,0.214205491061009,"NS","MARV vs Mock 1 dpi"
"AC010761.1",-0.40866853733529,0.21435775104751,"NS","MARV vs Mock 1 dpi"
"PRKAA2",0.651021416367124,0.214678962347335,"NS","MARV vs Mock 1 dpi"
"RNF115",-0.278168808166444,0.214692473437017,"NS","MARV vs Mock 1 dpi"
"ANKRD18B",-0.747821389172951,0.214726483629232,"NS","MARV vs Mock 1 dpi"
"GLRX3",-0.274380663230975,0.214945886645296,"NS","MARV vs Mock 1 dpi"
"FOSL2",0.495051973460747,0.215026401764684,"NS","MARV vs Mock 1 dpi"
"TMEM126A",-0.454774074497871,0.215026401764684,"NS","MARV vs Mock 1 dpi"
"SEPHS1",-0.414370864633376,0.215026401764684,"NS","MARV vs Mock 1 dpi"
"CGNL1",0.899561870954986,0.215026401764684,"NS","MARV vs Mock 1 dpi"
"DHODH",-0.344437099382677,0.2152985542861,"NS","MARV vs Mock 1 dpi"
"TM6SF2",1.17578993932284,0.215624678413395,"NS","MARV vs Mock 1 dpi"
"DZIP3",0.335954011889774,0.216091154012952,"NS","MARV vs Mock 1 dpi"
"RFK",-0.422709323717776,0.216091154012952,"NS","MARV vs Mock 1 dpi"
"EHF",1.17789742874008,0.216091154012952,"NS","MARV vs Mock 1 dpi"
"EFL1",0.279085213456132,0.216091154012952,"NS","MARV vs Mock 1 dpi"
"BCKDHB",-0.30527267858284,0.216124043461948,"NS","MARV vs Mock 1 dpi"
"COPS5",-0.265178457889273,0.216124043461948,"NS","MARV vs Mock 1 dpi"
"AP002360.1",-0.693203917419502,0.216124043461948,"NS","MARV vs Mock 1 dpi"
"RRAGD",0.681892733922402,0.216177677224676,"NS","MARV vs Mock 1 dpi"
"POLE3",-0.304693063172278,0.216869347346114,"NS","MARV vs Mock 1 dpi"
"NCR3LG1",0.742408007142735,0.216869347346114,"NS","MARV vs Mock 1 dpi"
"DUSP14",-0.362980141426665,0.216961999376868,"NS","MARV vs Mock 1 dpi"
"GRHPR",-0.352128999916961,0.217910317619679,"NS","MARV vs Mock 1 dpi"
"AC107956.1",-0.572257062184861,0.217910317619679,"NS","MARV vs Mock 1 dpi"
"PSMA3.AS1",-0.323549324344655,0.217910317619679,"NS","MARV vs Mock 1 dpi"
"RNF24",0.375004116315508,0.217910317619679,"NS","MARV vs Mock 1 dpi"
"PLPPR2",0.560869622077499,0.217910317619679,"NS","MARV vs Mock 1 dpi"
"RXYLT1",-0.397791086143318,0.218036609967564,"NS","MARV vs Mock 1 dpi"
"PPIL1",-0.491488268271092,0.218544040908997,"NS","MARV vs Mock 1 dpi"
"TSSC4",-0.565029167163135,0.219926371095838,"NS","MARV vs Mock 1 dpi"
"CTNS",-0.329778435665466,0.219962099414101,"NS","MARV vs Mock 1 dpi"
"GRK6",-0.334507764495095,0.220199565572026,"NS","MARV vs Mock 1 dpi"
"PSME2",-0.307336113996972,0.220199565572026,"NS","MARV vs Mock 1 dpi"
"LAMC1",0.475897100697814,0.220294486438185,"NS","MARV vs Mock 1 dpi"
"SAC3D1",-0.595862870678304,0.220294486438185,"NS","MARV vs Mock 1 dpi"
"HNRNPR",-0.476159737394469,0.220470782129151,"NS","MARV vs Mock 1 dpi"
"MEAF6",-0.27281698817305,0.220470782129151,"NS","MARV vs Mock 1 dpi"
"DPY30",-0.483365548547641,0.220470782129151,"NS","MARV vs Mock 1 dpi"
"HPF1",-0.328301576859656,0.220470782129151,"NS","MARV vs Mock 1 dpi"
"MAF1",-0.467040624062284,0.220470782129151,"NS","MARV vs Mock 1 dpi"
"NSFL1C",-0.492055289572167,0.220470782129151,"NS","MARV vs Mock 1 dpi"
"PFKL",0.458713561650767,0.221002506200193,"NS","MARV vs Mock 1 dpi"
"RASA1",0.293877958074984,0.221352528517866,"NS","MARV vs Mock 1 dpi"
"SPAG16",-0.496194860005723,0.221451754256507,"NS","MARV vs Mock 1 dpi"
"PEX7",-0.378684803417022,0.221451754256507,"NS","MARV vs Mock 1 dpi"
"FAM96A",-0.398401888904512,0.221469821713147,"NS","MARV vs Mock 1 dpi"
"EPS8L3",0.78482094593016,0.221479096570448,"NS","MARV vs Mock 1 dpi"
"EGLN1",0.597054736561971,0.221479096570448,"NS","MARV vs Mock 1 dpi"
"CTBP1",-0.368836724444193,0.221479096570448,"NS","MARV vs Mock 1 dpi"
"QDPR",-0.505313927840979,0.221479096570448,"NS","MARV vs Mock 1 dpi"
"TFAP4",-0.549051599652013,0.221479096570448,"NS","MARV vs Mock 1 dpi"
"TSPYL2",0.457664008853523,0.22201041567169,"NS","MARV vs Mock 1 dpi"
"EGR1",0.655521255761803,0.222351960075209,"NS","MARV vs Mock 1 dpi"
"HUWE1",0.447408980792998,0.222351960075209,"NS","MARV vs Mock 1 dpi"
"GNRH1",0.920908460289774,0.222351960075209,"NS","MARV vs Mock 1 dpi"
"ANO9",0.39701962349558,0.222351960075209,"NS","MARV vs Mock 1 dpi"
"MKL2",0.349510965617048,0.222351960075209,"NS","MARV vs Mock 1 dpi"
"PAX3",-0.85525651727493,0.222432294596488,"NS","MARV vs Mock 1 dpi"
"CAVIN1",0.686472722654277,0.222432294596488,"NS","MARV vs Mock 1 dpi"
"AC092279.1",-0.634589115711952,0.222432294596488,"NS","MARV vs Mock 1 dpi"
"RPL22L1",-0.520599335541579,0.22288568425287,"NS","MARV vs Mock 1 dpi"
"RAB3GAP2",0.3024459301371,0.223330891062189,"NS","MARV vs Mock 1 dpi"
"SUMO1",-0.365765110916729,0.223330891062189,"NS","MARV vs Mock 1 dpi"
"XPA",-0.29939255300047,0.223330891062189,"NS","MARV vs Mock 1 dpi"
"CD320",-0.534838022795254,0.223330891062189,"NS","MARV vs Mock 1 dpi"
"DPH5",-0.551333181554671,0.223473836675548,"NS","MARV vs Mock 1 dpi"
"CYP1A1",-1.02528167108482,0.223473836675548,"NS","MARV vs Mock 1 dpi"
"ELF3",0.676131225633461,0.223498356941715,"NS","MARV vs Mock 1 dpi"
"SNX9",0.296870475764087,0.223498356941715,"NS","MARV vs Mock 1 dpi"
"LMBR1L",0.542177740298851,0.223498356941715,"NS","MARV vs Mock 1 dpi"
"FNDC3A",0.566614667029116,0.223498356941715,"NS","MARV vs Mock 1 dpi"
"SOS2",0.357394042180026,0.223668217586223,"NS","MARV vs Mock 1 dpi"
"ARHGAP26",0.49449409127556,0.223720789899856,"NS","MARV vs Mock 1 dpi"
"DUS1L",-0.816176815436633,0.223720789899856,"NS","MARV vs Mock 1 dpi"
"PRPF19",-0.47968534702644,0.223948246045619,"NS","MARV vs Mock 1 dpi"
"SLC26A6",0.550329339106553,0.224013849705451,"NS","MARV vs Mock 1 dpi"
"UBE2D4",-0.792710431441518,0.224013849705451,"NS","MARV vs Mock 1 dpi"
"UBR5",0.361889655480827,0.224013849705451,"NS","MARV vs Mock 1 dpi"
"RBBP8NL",-0.844240283014818,0.224013849705451,"NS","MARV vs Mock 1 dpi"
"IRF2BP1",-0.455118400307741,0.224013849705451,"NS","MARV vs Mock 1 dpi"
"TMEM102",0.451166045679313,0.224329995115624,"NS","MARV vs Mock 1 dpi"
"ARHGEF12",0.311434882118082,0.224468759992422,"NS","MARV vs Mock 1 dpi"
"AOAH",1.26832701744312,0.224554244809351,"NS","MARV vs Mock 1 dpi"
"THAP4",-0.374142375609302,0.224895741731002,"NS","MARV vs Mock 1 dpi"
"BAIAP2L1",0.474829201251725,0.224895741731002,"NS","MARV vs Mock 1 dpi"
"ZNF746",-0.286965550635471,0.224895741731002,"NS","MARV vs Mock 1 dpi"
"ACSS3",0.969558234164737,0.225182016357464,"NS","MARV vs Mock 1 dpi"
"AC117402.1",1.68396552715283,0.225577213551569,"NS","MARV vs Mock 1 dpi"
"RBBP8",-0.306055190543535,0.225577213551569,"NS","MARV vs Mock 1 dpi"
"SGPP1",-0.336289028502901,0.225673479389394,"NS","MARV vs Mock 1 dpi"
