"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","contrast"
"GO:0042743","hydrogen peroxide metabolic process","3/596","37/12737",0.249157913326623,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0097106","postsynaptic density organization","3/596","37/12737",0.249157913326623,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","3/596","37/12737",0.249157913326623,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:1904645","response to amyloid-beta","3/596","37/12737",0.249157913326623,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0046883","regulation of hormone secretion","11/596","185/12737",0.249280060193507,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0050870","positive regulation of T cell activation","9/596","147/12737",0.250827841144181,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0150115","cell-substrate junction organization","6/596","91/12737",0.252924486523352,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0048762","mesenchymal cell differentiation","11/596","186/12737",0.254727126108099,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0002702","positive regulation of production of molecular mediator of immune response","5/596","73/12737",0.255747612294896,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0036465","synaptic vesicle recycling","5/596","73/12737",0.255747612294896,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0048041","focal adhesion assembly","5/596","73/12737",0.255747612294896,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0002708","positive regulation of lymphocyte mediated immunity","4/596","55/12737",0.255752523145317,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0010660","regulation of muscle cell apoptotic process","4/596","55/12737",0.255752523145317,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0033013","tetrapyrrole metabolic process","4/596","55/12737",0.255752523145317,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:1903053","regulation of extracellular matrix organization","4/596","55/12737",0.255752523145317,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0034284","response to monosaccharide","9/596","148/12737",0.256981012864566,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0070661","leukocyte proliferation","9/596","148/12737",0.256981012864566,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0032943","mononuclear cell proliferation","8/596","129/12737",0.257038604223737,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0007632","visual behavior","2/596","21/12737",0.257611904220116,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0010830","regulation of myotube differentiation","2/596","21/12737",0.257611904220116,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0019731","antibacterial humoral response","2/596","21/12737",0.257611904220116,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0042269","regulation of natural killer cell mediated cytotoxicity","2/596","21/12737",0.257611904220116,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0043331","response to dsRNA","2/596","21/12737",0.257611904220116,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0046633","alpha-beta T cell proliferation","2/596","21/12737",0.257611904220116,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0051155","positive regulation of striated muscle cell differentiation","2/596","21/12737",0.257611904220116,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0072376","protein activation cascade","2/596","21/12737",0.257611904220116,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0090128","regulation of synapse maturation","2/596","21/12737",0.257611904220116,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:2000191","regulation of fatty acid transport","2/596","21/12737",0.257611904220116,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:2001044","regulation of integrin-mediated signaling pathway","2/596","21/12737",0.257611904220116,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0006749","glutathione metabolic process","3/596","38/12737",0.261924307367427,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0009167","purine ribonucleoside monophosphate metabolic process","3/596","38/12737",0.261924307367427,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0014855","striated muscle cell proliferation","3/596","38/12737",0.261924307367427,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0021879","forebrain neuron differentiation","3/596","38/12737",0.261924307367427,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0030201","heparan sulfate proteoglycan metabolic process","3/596","38/12737",0.261924307367427,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0032731","positive regulation of interleukin-1 beta production","3/596","38/12737",0.261924307367427,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0045670","regulation of osteoclast differentiation","3/596","38/12737",0.261924307367427,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0061756","leukocyte adhesion to vascular endothelial cell","3/596","38/12737",0.261924307367427,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:1905330","regulation of morphogenesis of an epithelium","3/596","38/12737",0.261924307367427,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0050670","regulation of lymphocyte proliferation","7/596","111/12737",0.263132801061179,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:2000377","regulation of reactive oxygen species metabolic process","7/596","111/12737",0.263132801061179,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0060562","epithelial tube morphogenesis","9/596","149/12737",0.263182489388421,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0002237","response to molecule of bacterial origin","12/596","207/12737",0.263382170793445,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0007159","leukocyte cell-cell adhesion","15/596","266/12737",0.264503505650202,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0042692","muscle cell differentiation","15/596","266/12737",0.264503505650202,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0007127","meiosis I","5/596","74/12737",0.264711828280842,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0097306","cellular response to alcohol","5/596","74/12737",0.264711828280842,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:1903578","regulation of ATP metabolic process","4/596","56/12737",0.266176741182575,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0002696","positive regulation of leukocyte activation","12/596","208/12737",0.268658849048906,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0007173","epidermal growth factor receptor signaling pathway","7/596","112/12737",0.270413664794543,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0032944","regulation of mononuclear cell proliferation","7/596","112/12737",0.270413664794543,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0006941","striated muscle contraction","10/596","170/12737",0.273705227296358,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0001755","neural crest cell migration","3/596","39/12737",0.274770679167924,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0002820","negative regulation of adaptive immune response","3/596","39/12737",0.274770679167924,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0021675","nerve development","3/596","39/12737",0.274770679167924,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0030326","embryonic limb morphogenesis","3/596","39/12737",0.274770679167924,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0035113","embryonic appendage morphogenesis","3/596","39/12737",0.274770679167924,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0051966","regulation of synaptic transmission, glutamatergic","3/596","39/12737",0.274770679167924,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0071385","cellular response to glucocorticoid stimulus","3/596","39/12737",0.274770679167924,1,1,"EBOV vs Mock 3 dpi DOWN"
"GO:0072577","endothelial cell apoptotic process","3/596","39/12737",0.274770679167924,1,1,"EBOV vs Mock 3 dpi DOWN"
