"gene_symbol","log2FoldChange","padj","direction","contrast"
"MIR1244.2",-0.676471992271433,0.126499464908955,"NS","EBOV vs Mock 3 dpi"
"KREMEN1",0.513426649203683,0.126499464908955,"NS","EBOV vs Mock 3 dpi"
"TM4SF1",1.88689200083405,0.126511662046773,"NS","EBOV vs Mock 3 dpi"
"CTDSP2",0.447515815014011,0.126511662046773,"NS","EBOV vs Mock 3 dpi"
"MID1IP1",0.491238929234256,0.126539741820702,"NS","EBOV vs Mock 3 dpi"
"UPK3A",-1.0592081360616,0.126539741820702,"NS","EBOV vs Mock 3 dpi"
"RMDN2",-0.734424226661854,0.126607038609593,"NS","EBOV vs Mock 3 dpi"
"AC023794.1",-1.85881033885884,0.126677603884764,"NS","EBOV vs Mock 3 dpi"
"LUC7L3",0.427527328260115,0.126722865281703,"NS","EBOV vs Mock 3 dpi"
"SF3A1",0.459918945232004,0.126786939249096,"NS","EBOV vs Mock 3 dpi"
"FDFT1",0.297526547461445,0.126997698254365,"NS","EBOV vs Mock 3 dpi"
"TTLL11",-0.869508464623336,0.126997698254365,"NS","EBOV vs Mock 3 dpi"
"TBC1D22B",0.326014184916299,0.127063123363039,"NS","EBOV vs Mock 3 dpi"
"MINDY4",-2.32441318411413,0.127107007000955,"NS","EBOV vs Mock 3 dpi"
"LXN",-0.548223986019432,0.127139721466806,"NS","EBOV vs Mock 3 dpi"
"IRX2",0.472239362135539,0.127139721466806,"NS","EBOV vs Mock 3 dpi"
"KIF26A",-1.91785995625492,0.12716629190121,"NS","EBOV vs Mock 3 dpi"
"WASF1",0.453611839541852,0.127342205082525,"NS","EBOV vs Mock 3 dpi"
"LINC00652",-1.91594435756775,0.127393688042146,"NS","EBOV vs Mock 3 dpi"
"SUPT5H",0.425570881437888,0.127393688042146,"NS","EBOV vs Mock 3 dpi"
"ALPK2",-1.65534674082002,0.127598099587696,"NS","EBOV vs Mock 3 dpi"
"MYCBP2",0.357899001561042,0.127656192732791,"NS","EBOV vs Mock 3 dpi"
"STOML1",-0.883950673910699,0.12768384558156,"NS","EBOV vs Mock 3 dpi"
"GPSM3",0.966113490049645,0.12784206044695,"NS","EBOV vs Mock 3 dpi"
"ARHGAP24",-1.73162347952033,0.127859684679115,"NS","EBOV vs Mock 3 dpi"
"PRKD3",0.263265013658033,0.127880302753313,"NS","EBOV vs Mock 3 dpi"
"MIER2",0.421284720058891,0.127880302753313,"NS","EBOV vs Mock 3 dpi"
"PEAK1",0.454806098250986,0.128058885871269,"NS","EBOV vs Mock 3 dpi"
"LRRCC1",-0.32047618183281,0.128201955563701,"NS","EBOV vs Mock 3 dpi"
"COL5A2",-1.15745890826593,0.128310971133763,"NS","EBOV vs Mock 3 dpi"
"ADAR",0.446943785725205,0.128406734882161,"NS","EBOV vs Mock 3 dpi"
"DSE",-0.920861782254954,0.128406734882161,"NS","EBOV vs Mock 3 dpi"
"ADRA1D",-1.51880204890607,0.128406734882161,"NS","EBOV vs Mock 3 dpi"
"SLC6A14",-1.94664792741037,0.128413913244746,"NS","EBOV vs Mock 3 dpi"
"RHBDD1",0.378112790480761,0.128469156268303,"NS","EBOV vs Mock 3 dpi"
"IQSEC2",-1.31412828738306,0.128521925554036,"NS","EBOV vs Mock 3 dpi"
"DCAF12L2",-1.63562595406466,0.12892326829131,"NS","EBOV vs Mock 3 dpi"
"GAN",0.479623705715857,0.12892326829131,"NS","EBOV vs Mock 3 dpi"
"TFRC",0.656101102137889,0.129044721159373,"NS","EBOV vs Mock 3 dpi"
"CLDN19",-2.12691364415881,0.129071930523337,"NS","EBOV vs Mock 3 dpi"
"NPIPB3",0.8884867724038,0.129080285756622,"NS","EBOV vs Mock 3 dpi"
"ZCCHC10",-0.291934749645716,0.129105711602201,"NS","EBOV vs Mock 3 dpi"
"LCA5",-1.08039943494565,0.129105711602201,"NS","EBOV vs Mock 3 dpi"
"NSD2",0.424008544953408,0.129282159515883,"NS","EBOV vs Mock 3 dpi"
"MYO5A",-1.17434762916132,0.129308092228115,"NS","EBOV vs Mock 3 dpi"
"AC093484.4",-0.800425487834484,0.129308092228115,"NS","EBOV vs Mock 3 dpi"
"EYA2",-1.82886623088908,0.129313792040464,"NS","EBOV vs Mock 3 dpi"
"ATP9A",0.29184115635204,0.129313792040464,"NS","EBOV vs Mock 3 dpi"
"GMNC",-1.40390231940405,0.129346524432892,"NS","EBOV vs Mock 3 dpi"
"PIR",-0.55955328229279,0.129357129944624,"NS","EBOV vs Mock 3 dpi"
"EVX1.AS",1.83769413349462,0.129415672042422,"NS","EBOV vs Mock 3 dpi"
"PTK2",0.239104479264938,0.129465692564169,"NS","EBOV vs Mock 3 dpi"
"DHX34",0.393856951585906,0.129530935587965,"NS","EBOV vs Mock 3 dpi"
"SPATA13",0.471973526281094,0.129622375917717,"NS","EBOV vs Mock 3 dpi"
"ACE",-1.3763285624857,0.129630908572113,"NS","EBOV vs Mock 3 dpi"
"AP002748.3",-1.0328499067844,0.129735885163974,"NS","EBOV vs Mock 3 dpi"
"LZTS2",0.607098976704353,0.129836023469325,"NS","EBOV vs Mock 3 dpi"
"ATL1",-1.23051938961149,0.129836023469325,"NS","EBOV vs Mock 3 dpi"
"CENPS",-0.977156680712881,0.12991134881386,"NS","EBOV vs Mock 3 dpi"
"RIC1",0.469836114628432,0.130023938667688,"NS","EBOV vs Mock 3 dpi"
"AC008560.1",-0.502579455179079,0.130077543009035,"NS","EBOV vs Mock 3 dpi"
"MYEF2",0.525672698546242,0.130077543009035,"NS","EBOV vs Mock 3 dpi"
"AC005332.6",0.845354013976566,0.130077543009035,"NS","EBOV vs Mock 3 dpi"
"SAFB",0.458930324598386,0.130077543009035,"NS","EBOV vs Mock 3 dpi"
"BTC",-1.29590589674117,0.130202847730992,"NS","EBOV vs Mock 3 dpi"
"LGI4",1.49425213975442,0.130202847730992,"NS","EBOV vs Mock 3 dpi"
"POLR2L",-0.494721292674267,0.130282248458085,"NS","EBOV vs Mock 3 dpi"
"BTNL3",-1.24737415072622,0.130451030665925,"NS","EBOV vs Mock 3 dpi"
"IQCH.AS1",-0.858596080076777,0.130475072780222,"NS","EBOV vs Mock 3 dpi"
"FTH1P20",-0.864910668350544,0.130486211519211,"NS","EBOV vs Mock 3 dpi"
"UBA7",-2.46449161281948,0.130486211519211,"NS","EBOV vs Mock 3 dpi"
"LRIG1",-0.728301156314104,0.130486211519211,"NS","EBOV vs Mock 3 dpi"
"BX255925.3",0.613462401903512,0.130639375941283,"NS","EBOV vs Mock 3 dpi"
"ACOT2",-0.56782657557491,0.130639375941283,"NS","EBOV vs Mock 3 dpi"
"SPAG5.AS1",0.769017000309046,0.130639375941283,"NS","EBOV vs Mock 3 dpi"
"TIGD6",-0.793524627474717,0.130683498357132,"NS","EBOV vs Mock 3 dpi"
"KLF6",0.731119799640647,0.130683498357132,"NS","EBOV vs Mock 3 dpi"
"ZBTB12",0.725031042654105,0.130763207218834,"NS","EBOV vs Mock 3 dpi"
"AC114811.2",-1.34514784167955,0.130838018582067,"NS","EBOV vs Mock 3 dpi"
"FZD8",-1.62792859436572,0.130881018538425,"NS","EBOV vs Mock 3 dpi"
"ARHGAP22",-2.2723479137098,0.130881018538425,"NS","EBOV vs Mock 3 dpi"
"AC006538.1",1.58504269792778,0.130881018538425,"NS","EBOV vs Mock 3 dpi"
"EMP3",1.01810505470819,0.130881018538425,"NS","EBOV vs Mock 3 dpi"
"S1PR3",-1.11477619073848,0.130885397735148,"NS","EBOV vs Mock 3 dpi"
"RASD2",-1.97317255465981,0.130907186526223,"NS","EBOV vs Mock 3 dpi"
"AC006148.1",-1.78407368965257,0.130941525929048,"NS","EBOV vs Mock 3 dpi"
"KIF26B",-0.74707483938655,0.130968467242713,"NS","EBOV vs Mock 3 dpi"
"AC010761.3",-1.96686090658246,0.130968467242713,"NS","EBOV vs Mock 3 dpi"
"SLC25A5.AS1",-1.25811986073185,0.1310048357649,"NS","EBOV vs Mock 3 dpi"
"PXK",-0.702513438907784,0.131033863345169,"NS","EBOV vs Mock 3 dpi"
"MEX3D",0.508049963398932,0.13112071397674,"NS","EBOV vs Mock 3 dpi"
"IL4I1",-1.95374599135813,0.131208076119642,"NS","EBOV vs Mock 3 dpi"
"CC2D1A",0.31961846233173,0.131321050399674,"NS","EBOV vs Mock 3 dpi"
"CASP6",-0.41033929109274,0.131329028764101,"NS","EBOV vs Mock 3 dpi"
"LPIN2",0.675793833931723,0.131329028764101,"NS","EBOV vs Mock 3 dpi"
"ZSCAN30",0.445555673564857,0.131329028764101,"NS","EBOV vs Mock 3 dpi"
"BABAM2",-0.332544214850505,0.131335523000698,"NS","EBOV vs Mock 3 dpi"
"PFAS",0.43677499666134,0.131335523000698,"NS","EBOV vs Mock 3 dpi"
"ANKAR",-1.00186746706689,0.131365651477482,"NS","EBOV vs Mock 3 dpi"
"MRPL22",-0.405092427804129,0.131633294332316,"NS","EBOV vs Mock 3 dpi"
"SEPT7P2",0.463339833096669,0.131871415339409,"NS","EBOV vs Mock 3 dpi"
"VPS50",-0.33258201793461,0.131871415339409,"NS","EBOV vs Mock 3 dpi"
"TMEM9B.AS1",1.01890011457151,0.131871415339409,"NS","EBOV vs Mock 3 dpi"
"PFKP",0.700001155411593,0.131871415339409,"NS","EBOV vs Mock 3 dpi"
"SLC2A3",2.01062316012776,0.131871415339409,"NS","EBOV vs Mock 3 dpi"
"EXOC3L1",-1.09356998733183,0.131871415339409,"NS","EBOV vs Mock 3 dpi"
"PLIN4",-1.97454659339532,0.131871415339409,"NS","EBOV vs Mock 3 dpi"
"STAMBPL1",-0.399937417887706,0.131884466607568,"NS","EBOV vs Mock 3 dpi"
"THEM4",-0.518369964711977,0.131932045816424,"NS","EBOV vs Mock 3 dpi"
"UFL1",0.404383465785696,0.131932045816424,"NS","EBOV vs Mock 3 dpi"
"ZNF816",-0.490525255058367,0.131932045816424,"NS","EBOV vs Mock 3 dpi"
"ZNF805",1.00927259147673,0.131932045816424,"NS","EBOV vs Mock 3 dpi"
"RPTOR",0.401094174111477,0.131932445103332,"NS","EBOV vs Mock 3 dpi"
"AC009690.1",1.46820399789444,0.131960902249394,"NS","EBOV vs Mock 3 dpi"
"NFIB",-1.67855211382343,0.13197703733807,"NS","EBOV vs Mock 3 dpi"
"PTPMT1",-0.454681220461935,0.132087701487919,"NS","EBOV vs Mock 3 dpi"
"ROBO1",0.38022704184391,0.132266260953894,"NS","EBOV vs Mock 3 dpi"
"NUDT1",-0.340856239990753,0.132266260953894,"NS","EBOV vs Mock 3 dpi"
"SRC",0.492438121779985,0.132266260953894,"NS","EBOV vs Mock 3 dpi"
"ZFP37",-1.09393125547537,0.132336186469257,"NS","EBOV vs Mock 3 dpi"
"SLC9A3.AS1",0.695654186180751,0.132364098444144,"NS","EBOV vs Mock 3 dpi"
"PRSS2",2.10964999561571,0.13240831124086,"NS","EBOV vs Mock 3 dpi"
"HOXC.AS2",-2.22090156129441,0.132482099008546,"NS","EBOV vs Mock 3 dpi"
"RPGRIP1L",-0.70385506820574,0.132527759018598,"NS","EBOV vs Mock 3 dpi"
"SLC12A2",0.543728728944368,0.132549327154511,"NS","EBOV vs Mock 3 dpi"
"ACAP3",0.398723397757548,0.132649240792475,"NS","EBOV vs Mock 3 dpi"
"EML4",0.423331418735706,0.132649240792475,"NS","EBOV vs Mock 3 dpi"
"PEX6",0.429028447820268,0.132649240792475,"NS","EBOV vs Mock 3 dpi"
"ZC3H12D",-1.22484109265968,0.132649240792475,"NS","EBOV vs Mock 3 dpi"
"RPS3AP26",-0.519067713863074,0.132649240792475,"NS","EBOV vs Mock 3 dpi"
"RTN1",-1.05483943180026,0.132649240792475,"NS","EBOV vs Mock 3 dpi"
"CRAMP1",0.501107018379217,0.132649240792475,"NS","EBOV vs Mock 3 dpi"
"NCAPG2",0.33373081943638,0.132660286499542,"NS","EBOV vs Mock 3 dpi"
"HAUS4",-0.397004950562483,0.132660286499542,"NS","EBOV vs Mock 3 dpi"
"AC087500.1",-2.22445440749225,0.132660286499542,"NS","EBOV vs Mock 3 dpi"
"PSMA5",-0.285784903452307,0.132747966757348,"NS","EBOV vs Mock 3 dpi"
"ZNF57",-0.368603294106052,0.132831631422163,"NS","EBOV vs Mock 3 dpi"
"GIT1",0.358264428610439,0.132884472662904,"NS","EBOV vs Mock 3 dpi"
"GATA5",-0.613551778927786,0.132884472662904,"NS","EBOV vs Mock 3 dpi"
"SPRY1",0.313759600131776,0.132910707925225,"NS","EBOV vs Mock 3 dpi"
"AL049840.4",0.683957016651162,0.132910707925225,"NS","EBOV vs Mock 3 dpi"
"SLC35E1",0.594538715566996,0.132910707925225,"NS","EBOV vs Mock 3 dpi"
"ELP6",-0.362423841996811,0.133145921298478,"NS","EBOV vs Mock 3 dpi"
"AL360270.2",-1.5552186378583,0.133232047755827,"NS","EBOV vs Mock 3 dpi"
"HDLBP",0.43443305429175,0.133232047755827,"NS","EBOV vs Mock 3 dpi"
"SMAD7",0.43855348102478,0.133232047755827,"NS","EBOV vs Mock 3 dpi"
"FBXO27",-0.998965873556138,0.133232047755827,"NS","EBOV vs Mock 3 dpi"
"ZNF667.AS1",-0.670276446816683,0.133421905177225,"NS","EBOV vs Mock 3 dpi"
"PYGL",0.672209436299297,0.133543538233687,"NS","EBOV vs Mock 3 dpi"
"C19orf67",1.5209432230203,0.133543538233687,"NS","EBOV vs Mock 3 dpi"
"PIP5K1B",-0.7150978003037,0.133570897768989,"NS","EBOV vs Mock 3 dpi"
"ID4",0.600083294591744,0.133597911851136,"NS","EBOV vs Mock 3 dpi"
"ZYG11A",-1.32069395155341,0.133687028711823,"NS","EBOV vs Mock 3 dpi"
"AC004156.1",-1.69432460471602,0.133943350550439,"NS","EBOV vs Mock 3 dpi"
"LINC02006",-2.11781686610181,0.134020143969591,"NS","EBOV vs Mock 3 dpi"
"AK9",-0.45686849198437,0.134020143969591,"NS","EBOV vs Mock 3 dpi"
"AC011298.1",-1.76685764776401,0.134088545155023,"NS","EBOV vs Mock 3 dpi"
"TMEM39A",0.447839035420469,0.134088545155023,"NS","EBOV vs Mock 3 dpi"
"OIP5.AS1",0.331713810819359,0.134138688069308,"NS","EBOV vs Mock 3 dpi"
"JMJD1C",0.302511589537061,0.134226191529753,"NS","EBOV vs Mock 3 dpi"
"AC019197.1",-1.76946898088295,0.134274685886592,"NS","EBOV vs Mock 3 dpi"
"SMARCC2",0.479143698796541,0.134274685886592,"NS","EBOV vs Mock 3 dpi"
"SNORA71C",1.59754333590619,0.134274685886592,"NS","EBOV vs Mock 3 dpi"
"FAM24B",-1.60052504579912,0.134309410292408,"NS","EBOV vs Mock 3 dpi"
"C17orf107",-1.47510652467611,0.134309410292408,"NS","EBOV vs Mock 3 dpi"
"PCDHB14",-1.64276909713101,0.134315707195114,"NS","EBOV vs Mock 3 dpi"
"GOLGA2P7",0.84067734304777,0.13448799004414,"NS","EBOV vs Mock 3 dpi"
"RIBC1",-1.7338976683938,0.134511075184292,"NS","EBOV vs Mock 3 dpi"
"LINC01001",1.09012238924989,0.134511075184292,"NS","EBOV vs Mock 3 dpi"
"MPP3",-1.89148345620207,0.134511075184292,"NS","EBOV vs Mock 3 dpi"
"SEPSECS",-0.707387918197426,0.134591218515493,"NS","EBOV vs Mock 3 dpi"
"LINC01273",-1.56215605339014,0.134667137264288,"NS","EBOV vs Mock 3 dpi"
"USP48",0.409837587723346,0.134811805037708,"NS","EBOV vs Mock 3 dpi"
"IKBKG",0.743816264337264,0.134811805037708,"NS","EBOV vs Mock 3 dpi"
"MOGS",0.56368739324587,0.134912147504802,"NS","EBOV vs Mock 3 dpi"
"TMEM161B.AS1",-0.772998015625487,0.134912147504802,"NS","EBOV vs Mock 3 dpi"
"GPRC6A",-2.24966053740772,0.134912147504802,"NS","EBOV vs Mock 3 dpi"
"RFWD3",0.342018376801258,0.134912147504802,"NS","EBOV vs Mock 3 dpi"
"FAHD1",-0.46077400418953,0.135159934735388,"NS","EBOV vs Mock 3 dpi"
"RPL26",-0.546334342233681,0.135159934735388,"NS","EBOV vs Mock 3 dpi"
"TAT",-1.07658872779759,0.135320845601793,"NS","EBOV vs Mock 3 dpi"
"IFI27L1",-0.369240285463228,0.135420286244512,"NS","EBOV vs Mock 3 dpi"
"SH3RF1",0.40055029620329,0.135448360193514,"NS","EBOV vs Mock 3 dpi"
"NSMF",0.432234023730307,0.135479555869845,"NS","EBOV vs Mock 3 dpi"
"MRPL20",-0.364344809328184,0.135548232794152,"NS","EBOV vs Mock 3 dpi"
"MEIS3",-1.96965752595592,0.135548232794152,"NS","EBOV vs Mock 3 dpi"
"USP11",0.550755748367714,0.135616679865303,"NS","EBOV vs Mock 3 dpi"
"XKRX",-1.37617716342982,0.135840920216987,"NS","EBOV vs Mock 3 dpi"
"AC007325.2",0.739429937297885,0.135840920216987,"NS","EBOV vs Mock 3 dpi"
"ECT2",0.361608538852247,0.135847871204561,"NS","EBOV vs Mock 3 dpi"
"AC004982.1",-1.42370592142468,0.135847871204561,"NS","EBOV vs Mock 3 dpi"
"ADAMTS15",-2.03191980455507,0.135847871204561,"NS","EBOV vs Mock 3 dpi"
"AC005726.3",0.996745690729447,0.135871304843713,"NS","EBOV vs Mock 3 dpi"
"ENOX1",-1.81851385828316,0.136149091901198,"NS","EBOV vs Mock 3 dpi"
"PDLIM3",-1.68876552937303,0.136164390901709,"NS","EBOV vs Mock 3 dpi"
"FGFRL1",0.583919302813799,0.136171929376765,"NS","EBOV vs Mock 3 dpi"
"SNRPE",-0.465393283551655,0.136202407508646,"NS","EBOV vs Mock 3 dpi"
"AP000790.2",-1.41979348409968,0.136295504230177,"NS","EBOV vs Mock 3 dpi"
"ZNF599",-0.91447971173574,0.136302058888746,"NS","EBOV vs Mock 3 dpi"
"PCDH11X",-2.32615733145637,0.136396052533882,"NS","EBOV vs Mock 3 dpi"
"ZNF596",-0.897866440153378,0.136480351481817,"NS","EBOV vs Mock 3 dpi"
"ADD3.AS1",-0.968207048608236,0.136480351481817,"NS","EBOV vs Mock 3 dpi"
"PAWR",0.298375700540557,0.136483080738566,"NS","EBOV vs Mock 3 dpi"
"ZNF829",-0.761333485454601,0.136620214623353,"NS","EBOV vs Mock 3 dpi"
"METTL18",-0.536779506464764,0.136902475169775,"NS","EBOV vs Mock 3 dpi"
"TRIM36",-1.1822893531619,0.136902475169775,"NS","EBOV vs Mock 3 dpi"
"CDK16",0.38622640472591,0.136902475169775,"NS","EBOV vs Mock 3 dpi"
"DEPP1",-1.26991756298083,0.136902475169775,"NS","EBOV vs Mock 3 dpi"
"CEACAM21",-3.19528352893224,0.136920445751945,"NS","EBOV vs Mock 3 dpi"
"BCAS2",-0.347788809281415,0.1371709695466,"NS","EBOV vs Mock 3 dpi"
"XAB2",0.404325219579771,0.137210359188205,"NS","EBOV vs Mock 3 dpi"
"OPA3",0.345586773868628,0.137210359188205,"NS","EBOV vs Mock 3 dpi"
"PIK3CA",0.332406752142123,0.137378519005161,"NS","EBOV vs Mock 3 dpi"
"STMN2",-1.23116004662264,0.137378519005161,"NS","EBOV vs Mock 3 dpi"
"AC007364.1",-1.6622226813811,0.13741391417166,"NS","EBOV vs Mock 3 dpi"
"AC090114.3",1.65291583657612,0.137448127252998,"NS","EBOV vs Mock 3 dpi"
"PEX7",-0.389962499192406,0.137457160252104,"NS","EBOV vs Mock 3 dpi"
"LRR1",-0.447634475891172,0.137472042999095,"NS","EBOV vs Mock 3 dpi"
"AMIGO1",-0.82987625311334,0.137526165407635,"NS","EBOV vs Mock 3 dpi"
"RGP1",0.675756247299363,0.137610952592417,"NS","EBOV vs Mock 3 dpi"
"MYO1G",-1.63559321392996,0.137692007909761,"NS","EBOV vs Mock 3 dpi"
"URGCP",0.312551950783432,0.137846596425129,"NS","EBOV vs Mock 3 dpi"
"CAPN3",-2.00062623436741,0.137846596425129,"NS","EBOV vs Mock 3 dpi"
"SDHB",-0.401177220280236,0.137925224643111,"NS","EBOV vs Mock 3 dpi"
"USP46.AS1",-0.807046825519752,0.137925224643111,"NS","EBOV vs Mock 3 dpi"
"NCR3LG1",0.744880639138018,0.137925224643111,"NS","EBOV vs Mock 3 dpi"
"IKBIP",-0.568056945295005,0.137925224643111,"NS","EBOV vs Mock 3 dpi"
"MRPL38",0.555440391996174,0.137925224643111,"NS","EBOV vs Mock 3 dpi"
"KRTAP5.7",2.3626932972738,0.13793135167377,"NS","EBOV vs Mock 3 dpi"
"AC145207.9",-2.31022701192953,0.138023395762671,"NS","EBOV vs Mock 3 dpi"
"AP004609.3",-1.22768749412975,0.138060375816737,"NS","EBOV vs Mock 3 dpi"
"ZNF396",-1.40714307566287,0.138060375816737,"NS","EBOV vs Mock 3 dpi"
"LANCL2",-0.349224764696107,0.138082274654665,"NS","EBOV vs Mock 3 dpi"
"KLLN",-0.909319949888982,0.138135293335444,"NS","EBOV vs Mock 3 dpi"
"NQO1",-0.70297534395464,0.138135293335444,"NS","EBOV vs Mock 3 dpi"
"SOWAHC",0.410263565886057,0.138216152288169,"NS","EBOV vs Mock 3 dpi"
"MRPS9",-0.269336508457807,0.138426611761907,"NS","EBOV vs Mock 3 dpi"
"RAB3B",0.773892530006273,0.138428940650716,"NS","EBOV vs Mock 3 dpi"
"AMHR2",-1.82670521018285,0.138428940650716,"NS","EBOV vs Mock 3 dpi"
"TIPARP.AS1",-0.85432702068465,0.138589240275228,"NS","EBOV vs Mock 3 dpi"
"SMPDL3B",-0.513255508190223,0.138729456037158,"NS","EBOV vs Mock 3 dpi"
"SLC51B",-0.795301145012815,0.138729456037158,"NS","EBOV vs Mock 3 dpi"
"ANGPT1",-2.00254532742336,0.1387299797098,"NS","EBOV vs Mock 3 dpi"
"GYS1",0.474883779094587,0.138815914322218,"NS","EBOV vs Mock 3 dpi"
"AL160272.1",-2.61806894835974,0.138857871935992,"NS","EBOV vs Mock 3 dpi"
"EIF4G1",0.516929746601997,0.1388776816133,"NS","EBOV vs Mock 3 dpi"
"TSPOAP1.AS1",0.681383747859933,0.138896718053456,"NS","EBOV vs Mock 3 dpi"
"PDZK1",-1.02195854265006,0.138911992925819,"NS","EBOV vs Mock 3 dpi"
"SKIL",0.372172968453635,0.138911992925819,"NS","EBOV vs Mock 3 dpi"
"ZKSCAN2",0.403112312618419,0.138975714967407,"NS","EBOV vs Mock 3 dpi"
"RARA",0.324013132770195,0.138993304963893,"NS","EBOV vs Mock 3 dpi"
"GLMN",-0.39795117702654,0.139181542578712,"NS","EBOV vs Mock 3 dpi"
"MYO1C",0.405406768966282,0.139181542578712,"NS","EBOV vs Mock 3 dpi"
"TSPAN7",-0.748089835800698,0.1392224572743,"NS","EBOV vs Mock 3 dpi"
"OSBPL6",-2.01763393310096,0.139494705559918,"NS","EBOV vs Mock 3 dpi"
"TTLL6",-1.71527749416933,0.139597835834313,"NS","EBOV vs Mock 3 dpi"
"ZMAT1",-2.03751569805676,0.13962415542881,"NS","EBOV vs Mock 3 dpi"
"DAB1",-0.712027813006671,0.139661507333374,"NS","EBOV vs Mock 3 dpi"
"WDFY1",0.451441926319435,0.139693340310575,"NS","EBOV vs Mock 3 dpi"
"MAOB",-1.17903326125752,0.139798180825017,"NS","EBOV vs Mock 3 dpi"
"FKBP7",-0.503840518046853,0.13981211042135,"NS","EBOV vs Mock 3 dpi"
"MAP3K11",0.501308659606131,0.139886073039114,"NS","EBOV vs Mock 3 dpi"
"MOXD1",-2.56433836985605,0.139904262487568,"NS","EBOV vs Mock 3 dpi"
"CYP2W1",-1.73766116028685,0.140007838730074,"NS","EBOV vs Mock 3 dpi"
"ANKRD18A",-1.80143879674492,0.140007838730074,"NS","EBOV vs Mock 3 dpi"
"MAPK8IP2",-1.71134754335474,0.14013741127096,"NS","EBOV vs Mock 3 dpi"
"TBC1D7",-0.36041655153895,0.140162817796448,"NS","EBOV vs Mock 3 dpi"
"KIAA0895",-0.334163594343588,0.140162817796448,"NS","EBOV vs Mock 3 dpi"
"FANCA",0.436410641698887,0.140162817796448,"NS","EBOV vs Mock 3 dpi"
"FKBP9",0.316363420247837,0.140185527855269,"NS","EBOV vs Mock 3 dpi"
"NOC2L",0.410887642311791,0.140227241479161,"NS","EBOV vs Mock 3 dpi"
"AC008147.2",-1.7978451578451,0.140325310388079,"NS","EBOV vs Mock 3 dpi"
"GNAQ",0.285313471672784,0.14039461481222,"NS","EBOV vs Mock 3 dpi"
"MRI1",0.411161320107324,0.14039461481222,"NS","EBOV vs Mock 3 dpi"
"ADA",-0.710296329666522,0.14040812987256,"NS","EBOV vs Mock 3 dpi"
"CENPL",-0.360132239796487,0.140450780603909,"NS","EBOV vs Mock 3 dpi"
"SLC25A40",-0.437020833455956,0.140531102659797,"NS","EBOV vs Mock 3 dpi"
"C1orf159",0.457713934921386,0.140573805171628,"NS","EBOV vs Mock 3 dpi"
"AC011497.2",1.26774674361221,0.140717466747204,"NS","EBOV vs Mock 3 dpi"
"DRAXIN",-1.54655508024541,0.140728626690107,"NS","EBOV vs Mock 3 dpi"
"AC008752.3",1.29534962801758,0.140819441123751,"NS","EBOV vs Mock 3 dpi"
"ZNF250",0.430332924622938,0.141007953445364,"NS","EBOV vs Mock 3 dpi"
"AC083799.1",-0.734129597782063,0.141046642824338,"NS","EBOV vs Mock 3 dpi"
"UGT3A2",-2.12450066060344,0.141046642824338,"NS","EBOV vs Mock 3 dpi"
"GPR63",-1.18189130358865,0.141046642824338,"NS","EBOV vs Mock 3 dpi"
"AC004925.1",-1.06658803448565,0.141046642824338,"NS","EBOV vs Mock 3 dpi"
"C15orf61",-0.459421882421754,0.141046642824338,"NS","EBOV vs Mock 3 dpi"
"IRX6",-1.9906971602954,0.141046642824338,"NS","EBOV vs Mock 3 dpi"
"SLFN11",1.24036192281685,0.141046642824338,"NS","EBOV vs Mock 3 dpi"
"CARD8.AS1",-0.760556685150253,0.141046642824338,"NS","EBOV vs Mock 3 dpi"
"SCARF2",1.01210108326415,0.141046642824338,"NS","EBOV vs Mock 3 dpi"
"SH3BP1",0.461268906376987,0.141046642824338,"NS","EBOV vs Mock 3 dpi"
"FGF12",-1.54115382409096,0.141177394002321,"NS","EBOV vs Mock 3 dpi"
"ZNF213",0.392970695834562,0.141177394002321,"NS","EBOV vs Mock 3 dpi"
"SHC2",0.668867628371028,0.141177394002321,"NS","EBOV vs Mock 3 dpi"
"SAV1",0.36699257920563,0.14124097303776,"NS","EBOV vs Mock 3 dpi"
"LRIT3",-2.09742644332849,0.141252833405877,"NS","EBOV vs Mock 3 dpi"
"AC135178.5",1.17011360973083,0.141252833405877,"NS","EBOV vs Mock 3 dpi"
"POLR3B",-0.492804234407573,0.141293654007636,"NS","EBOV vs Mock 3 dpi"
"AC079250.1",-0.860797352624799,0.141425112136207,"NS","EBOV vs Mock 3 dpi"
"KHDC4",0.280065476174167,0.141448895846445,"NS","EBOV vs Mock 3 dpi"
"AC079922.2",-1.27169609242537,0.141448895846445,"NS","EBOV vs Mock 3 dpi"
"PPP2R5D",0.449873960235022,0.141448895846445,"NS","EBOV vs Mock 3 dpi"
"MAL2.AS1",-1.67293970862929,0.141448895846445,"NS","EBOV vs Mock 3 dpi"
"CALM2P2",1.46526383371491,0.141448895846445,"NS","EBOV vs Mock 3 dpi"
"LAMA1",0.690634004577384,0.141448895846445,"NS","EBOV vs Mock 3 dpi"
"BBC3",0.655218413789717,0.141448895846445,"NS","EBOV vs Mock 3 dpi"
"SMTN",0.291291434931323,0.141448895846445,"NS","EBOV vs Mock 3 dpi"
"PKDREJ",-1.8131035012146,0.141448895846445,"NS","EBOV vs Mock 3 dpi"
"SCMH1",0.313429803595658,0.141573687039836,"NS","EBOV vs Mock 3 dpi"
"AC021851.1",-1.64992334065649,0.141593104220917,"NS","EBOV vs Mock 3 dpi"
