"gene_symbol","log2FoldChange","padj","direction","contrast"
"KNOP1",-0.526918503019949,0.0400132863742154,"NS","EBOV vs Mock 1 dpi"
"FGFBP1",-1.0182023842867,0.0401418404450109,"DOWN","EBOV vs Mock 1 dpi"
"SNRPB2",-0.566461886153919,0.0401418404450109,"NS","EBOV vs Mock 1 dpi"
"EIF3I",-0.452460282013932,0.040504232545012,"NS","EBOV vs Mock 1 dpi"
"DEF6",1.20691768763426,0.040504232545012,"UP","EBOV vs Mock 1 dpi"
"IRX3",1.73565107593272,0.0407716225642727,"UP","EBOV vs Mock 1 dpi"
"NUDCD2",-0.442583588038749,0.0410291487814294,"NS","EBOV vs Mock 1 dpi"
"C12orf29",-0.388537039199101,0.0410894973962712,"NS","EBOV vs Mock 1 dpi"
"PLEKHG3",0.440833753335674,0.041215086004962,"NS","EBOV vs Mock 1 dpi"
"TMEM19",-0.501737604587591,0.041340438415082,"NS","EBOV vs Mock 1 dpi"
"ARHGAP5.AS1",-0.646097156928265,0.041340438415082,"NS","EBOV vs Mock 1 dpi"
"SEMA4G",0.624345545357831,0.0415220749072799,"NS","EBOV vs Mock 1 dpi"
"E2F4",-0.437081494509546,0.0415678835806553,"NS","EBOV vs Mock 1 dpi"
"LMNTD2",1.00295555720684,0.0420492541682926,"UP","EBOV vs Mock 1 dpi"
"TRAPPC4",-0.489784678664563,0.0420492541682926,"NS","EBOV vs Mock 1 dpi"
"CLPTM1L",-0.506100217816168,0.0420723791128963,"NS","EBOV vs Mock 1 dpi"
"DRG1",-0.4205506121267,0.0422919973406869,"NS","EBOV vs Mock 1 dpi"
"C1orf131",-0.324426196641621,0.0423027568116893,"NS","EBOV vs Mock 1 dpi"
"SIVA1",-0.60773846440584,0.0423027568116893,"NS","EBOV vs Mock 1 dpi"
"MANBAL",-0.328384170233477,0.0423027568116893,"NS","EBOV vs Mock 1 dpi"
"MIAT",2.32339580967549,0.0424680258199128,"UP","EBOV vs Mock 1 dpi"
"EDIL3",0.928201427955693,0.0425752755477282,"NS","EBOV vs Mock 1 dpi"
"FZD2",1.3465395573719,0.0426724915123342,"UP","EBOV vs Mock 1 dpi"
"TRMT10C",-0.497595706444851,0.0429645305911807,"NS","EBOV vs Mock 1 dpi"
"CCT2",-0.466723871672306,0.0431337015929312,"NS","EBOV vs Mock 1 dpi"
"PAM",0.84944007756213,0.0431947139285881,"NS","EBOV vs Mock 1 dpi"
"TFB1M",-0.382292248344126,0.0431947139285881,"NS","EBOV vs Mock 1 dpi"
"PTGES3",-0.481872137567927,0.0431947139285881,"NS","EBOV vs Mock 1 dpi"
"PSMG1",-0.599773829967663,0.0432218687868621,"NS","EBOV vs Mock 1 dpi"
"GPSM1",0.672253216640444,0.0434484491404859,"NS","EBOV vs Mock 1 dpi"
"PPM1G",-0.556001389807205,0.0434796006153253,"NS","EBOV vs Mock 1 dpi"
"TUBA4A",1.03217876608513,0.0434796006153253,"UP","EBOV vs Mock 1 dpi"
"BMF",0.953918788087138,0.0436140640775453,"NS","EBOV vs Mock 1 dpi"
"MTHFD1L",-0.46529417777904,0.0437160620996426,"NS","EBOV vs Mock 1 dpi"
"CEP55",-0.541262928246816,0.0437160620996426,"NS","EBOV vs Mock 1 dpi"
"SENP3",-0.491001685514402,0.0437160620996426,"NS","EBOV vs Mock 1 dpi"
"RNF34",-0.419054517522484,0.0437478525503373,"NS","EBOV vs Mock 1 dpi"
"UNG",-0.545855987006705,0.0439773624401041,"NS","EBOV vs Mock 1 dpi"
"SAMHD1",-0.569857119990008,0.0441923145965434,"NS","EBOV vs Mock 1 dpi"
"PSMC2",-0.461451508397735,0.0442756121202313,"NS","EBOV vs Mock 1 dpi"
"EEF1B2P3",-0.700114184198313,0.0442756121202313,"NS","EBOV vs Mock 1 dpi"
"RABEPK",-0.529388668323649,0.0442756121202313,"NS","EBOV vs Mock 1 dpi"
"SLIT1",2.71608336766236,0.0442756121202313,"UP","EBOV vs Mock 1 dpi"
"NABP2",-0.723079877356579,0.0442756121202313,"NS","EBOV vs Mock 1 dpi"
"NYNRIN",1.97740450824052,0.0442756121202313,"UP","EBOV vs Mock 1 dpi"
"NAE1",-0.483267380627663,0.0442756121202313,"NS","EBOV vs Mock 1 dpi"
"PSMD11",-0.454097594403284,0.0442756121202313,"NS","EBOV vs Mock 1 dpi"
"CTIF",0.597469968521549,0.0442756121202313,"NS","EBOV vs Mock 1 dpi"
"B3GNT8",1.09190655573504,0.0442756121202313,"UP","EBOV vs Mock 1 dpi"
"ARVCF",0.681814820931917,0.0442756121202313,"NS","EBOV vs Mock 1 dpi"
"BRWD1",0.473850049346276,0.0442756121202313,"NS","EBOV vs Mock 1 dpi"
"SULT1C2",1.0632317260671,0.0444768871099542,"UP","EBOV vs Mock 1 dpi"
"TNFRSF11A",0.548133141764991,0.0444768871099542,"NS","EBOV vs Mock 1 dpi"
"SSNA1",-0.687447436072076,0.0445077884167064,"NS","EBOV vs Mock 1 dpi"
"FXYD3",1.23256959474583,0.0447318701667647,"UP","EBOV vs Mock 1 dpi"
"SCNN1A",0.819690336291741,0.0451682074825602,"NS","EBOV vs Mock 1 dpi"
"ORAI3",1.19729678760399,0.0451682074825602,"UP","EBOV vs Mock 1 dpi"
"HEATR3",-0.429967319778473,0.0451682074825602,"NS","EBOV vs Mock 1 dpi"
"GAD1",1.25398749600936,0.0453315056136845,"UP","EBOV vs Mock 1 dpi"
"HSPBP1",-0.549485419589395,0.04546862991293,"NS","EBOV vs Mock 1 dpi"
"EEF1AKMT1",-0.513336557790188,0.0457853672287992,"NS","EBOV vs Mock 1 dpi"
"PDK1",1.16452018688288,0.0458679902053041,"UP","EBOV vs Mock 1 dpi"
"SUSD6",0.400987380990953,0.045903586789256,"NS","EBOV vs Mock 1 dpi"
"WDFY3",0.49564772723598,0.0461374830179441,"NS","EBOV vs Mock 1 dpi"
"ZNF689",-0.377886403170028,0.0465392261971402,"NS","EBOV vs Mock 1 dpi"
"HGH1",-0.716911500633624,0.0468823235657543,"NS","EBOV vs Mock 1 dpi"
"SLC2A1.AS1",1.57100404701624,0.0469530883746493,"UP","EBOV vs Mock 1 dpi"
"FOXRED1",-0.343481288261742,0.0470475247449706,"NS","EBOV vs Mock 1 dpi"
"RAN",-0.478509645419911,0.0470475247449706,"NS","EBOV vs Mock 1 dpi"
"MED12",0.40148687266883,0.0471132792791516,"NS","EBOV vs Mock 1 dpi"
"CA9",2.55718197342931,0.047772992662929,"UP","EBOV vs Mock 1 dpi"
"HSPA14.1",-0.476210265691157,0.0478191279818724,"NS","EBOV vs Mock 1 dpi"
"HSH2D",1.2709196055664,0.0479138457027308,"UP","EBOV vs Mock 1 dpi"
"FRMD3",1.21794535081107,0.0479661558234942,"UP","EBOV vs Mock 1 dpi"
"ALCAM",0.656454392632448,0.0479807363082437,"NS","EBOV vs Mock 1 dpi"
"MAP3K1",0.69851332444376,0.0479807363082437,"NS","EBOV vs Mock 1 dpi"
"UTP20",-0.633531871259855,0.0479807363082437,"NS","EBOV vs Mock 1 dpi"
"TNFAIP2",0.999378157049729,0.0479807363082437,"NS","EBOV vs Mock 1 dpi"
"SS18L2",-0.514503920957341,0.0480625045150541,"NS","EBOV vs Mock 1 dpi"
"YBX1P10",-0.629075020361566,0.0481462359411477,"NS","EBOV vs Mock 1 dpi"
"IGSF3",0.574122144676915,0.0483027915799971,"NS","EBOV vs Mock 1 dpi"
"APOD",-1.21067158656449,0.0484548999915628,"DOWN","EBOV vs Mock 1 dpi"
"SNRNP40",-0.455522619528245,0.0486107953607044,"NS","EBOV vs Mock 1 dpi"
"KANTR",0.499976815978067,0.0489443167280699,"NS","EBOV vs Mock 1 dpi"
"MRPL49",-0.409376316349683,0.0489443167280699,"NS","EBOV vs Mock 1 dpi"
"TNKS",0.40399322657545,0.0489450882836541,"NS","EBOV vs Mock 1 dpi"
"FBXO41",1.29026085899086,0.048968573624935,"UP","EBOV vs Mock 1 dpi"
"CCDC59",-0.623382962789995,0.048968573624935,"NS","EBOV vs Mock 1 dpi"
"PIK3IP1",1.85419459100182,0.048968573624935,"UP","EBOV vs Mock 1 dpi"
"GLYATL2",0.6720592492704,0.0490372833512145,"NS","EBOV vs Mock 1 dpi"
"GABBR1",1.03030381732092,0.0491611233830571,"UP","EBOV vs Mock 1 dpi"
"NRBP2",0.903027299309219,0.0493036786399548,"NS","EBOV vs Mock 1 dpi"
"RRS1",-0.85405012740787,0.049412644442153,"NS","EBOV vs Mock 1 dpi"
"PLPBP",-0.406212020037493,0.0494939499861164,"NS","EBOV vs Mock 1 dpi"
"COL4A5",0.694553866938199,0.0496079434127312,"NS","EBOV vs Mock 1 dpi"
"TMEM51.AS1",1.02000964033491,0.0496513255010299,"UP","EBOV vs Mock 1 dpi"
"FBXO45",-0.45975450426917,0.0498317572672462,"NS","EBOV vs Mock 1 dpi"
"SCO1",-0.443477819539242,0.0498317572672462,"NS","EBOV vs Mock 1 dpi"
"CLDN1",-0.563864413509122,0.049895926791186,"NS","EBOV vs Mock 1 dpi"
"MPP1",0.864525662291217,0.049895926791186,"NS","EBOV vs Mock 1 dpi"
"ZFYVE26",0.488802697450434,0.0499666166876053,"NS","EBOV vs Mock 1 dpi"
"ZNF862",0.701867270279544,0.0501495034835537,"NS","EBOV vs Mock 1 dpi"
"NIFK",-0.592433522706243,0.050236033968094,"NS","EBOV vs Mock 1 dpi"
"TMEM251",-0.481338209800839,0.0503579877500435,"NS","EBOV vs Mock 1 dpi"
"ME2",-0.532459153686837,0.0505712677640762,"NS","EBOV vs Mock 1 dpi"
"UBAC1",-0.559574696358975,0.0509899205924907,"NS","EBOV vs Mock 1 dpi"
"ZBTB25",0.607590466957265,0.0510618617885732,"NS","EBOV vs Mock 1 dpi"
"CEACAM7",2.36955453778511,0.0511062023536234,"NS","EBOV vs Mock 1 dpi"
"PBX1",0.504044634407674,0.051107245931658,"NS","EBOV vs Mock 1 dpi"
"DDR1",0.640866639995966,0.0511759783129209,"NS","EBOV vs Mock 1 dpi"
"TGFB3",1.01918780331582,0.0511759783129209,"NS","EBOV vs Mock 1 dpi"
"FDX1",-0.581406683730764,0.0511965708304916,"NS","EBOV vs Mock 1 dpi"
"GCDH",-0.536582720617379,0.0511965708304916,"NS","EBOV vs Mock 1 dpi"
"SLC26A6",0.773993810824186,0.0513704755008503,"NS","EBOV vs Mock 1 dpi"
"HACD3",-0.478244405552603,0.0514982670599518,"NS","EBOV vs Mock 1 dpi"
"TAF1A",-0.503298666519211,0.0516162120599659,"NS","EBOV vs Mock 1 dpi"
"TOE1",-0.660013018697443,0.0516978613144133,"NS","EBOV vs Mock 1 dpi"
"STC2",1.2382961588622,0.0516978613144133,"NS","EBOV vs Mock 1 dpi"
"NR3C1",2.17598113429633,0.0519748102495645,"NS","EBOV vs Mock 1 dpi"
"TAF5",-0.543690597564647,0.0519748102495645,"NS","EBOV vs Mock 1 dpi"
"ACAD10",0.505569794690624,0.0519748102495645,"NS","EBOV vs Mock 1 dpi"
"PGPEP1",0.569953816456462,0.0519748102495645,"NS","EBOV vs Mock 1 dpi"
"PLEKHG2",0.641893676983419,0.0519748102495645,"NS","EBOV vs Mock 1 dpi"
"PSMD14",-0.411683340625805,0.0523278815702446,"NS","EBOV vs Mock 1 dpi"
"CNOT9",-0.319068650460942,0.052368708204407,"NS","EBOV vs Mock 1 dpi"
"F10",0.925570034809698,0.0523764319468969,"NS","EBOV vs Mock 1 dpi"
"ELMSAN1",0.395089498318397,0.0524702941954533,"NS","EBOV vs Mock 1 dpi"
"ARRDC2",0.661695421264149,0.0524702941954533,"NS","EBOV vs Mock 1 dpi"
"AC114488.1",1.44173061770702,0.052561693282703,"NS","EBOV vs Mock 1 dpi"
"DKK4",1.3419480999912,0.0525941826648219,"NS","EBOV vs Mock 1 dpi"
"NDUFS3",-0.669484477707393,0.0528232609668958,"NS","EBOV vs Mock 1 dpi"
"HIRA",-0.587163104465281,0.0528427599397215,"NS","EBOV vs Mock 1 dpi"
"PARL",-0.472044454489376,0.0528501854750565,"NS","EBOV vs Mock 1 dpi"
"NOTCH3",0.753929435827712,0.0528501854750565,"NS","EBOV vs Mock 1 dpi"
"PSMC4",-0.507860195066169,0.0528501854750565,"NS","EBOV vs Mock 1 dpi"
"MALSU1",-0.499239292480175,0.0528610197443803,"NS","EBOV vs Mock 1 dpi"
"GOLGA8B",0.902685741380639,0.0528610197443803,"NS","EBOV vs Mock 1 dpi"
"LGALS8",0.621156399530318,0.0528908202535306,"NS","EBOV vs Mock 1 dpi"
"KIF13B",0.54049044260756,0.0531629230948897,"NS","EBOV vs Mock 1 dpi"
"CRY1",-0.532348390135022,0.0531629230948897,"NS","EBOV vs Mock 1 dpi"
"SPATA18",0.659018637665857,0.0531643142798905,"NS","EBOV vs Mock 1 dpi"
"FEN1",-0.511358720349888,0.0531643142798905,"NS","EBOV vs Mock 1 dpi"
"ZNF516",0.406565708772432,0.0531643142798905,"NS","EBOV vs Mock 1 dpi"
"H1F0",0.803939895643628,0.0531643142798905,"NS","EBOV vs Mock 1 dpi"
"CPSF2",-0.438721940677755,0.0536143192085602,"NS","EBOV vs Mock 1 dpi"
"SBDS",-0.458936339134409,0.0537895042589942,"NS","EBOV vs Mock 1 dpi"
"GPD1L",-0.611251900107698,0.0540369644806318,"NS","EBOV vs Mock 1 dpi"
"NSUN2",-0.504352978703507,0.054069216019973,"NS","EBOV vs Mock 1 dpi"
"ZC3HC1",-0.422637166653957,0.054069216019973,"NS","EBOV vs Mock 1 dpi"
"HACL1",-0.411244592032976,0.0540736468692456,"NS","EBOV vs Mock 1 dpi"
"CEMIP",0.784013955343322,0.0544688927362557,"NS","EBOV vs Mock 1 dpi"
"GOSR2",-0.276997800357989,0.0548899710434376,"NS","EBOV vs Mock 1 dpi"
"ACOT11",0.535594802252178,0.0550540514584002,"NS","EBOV vs Mock 1 dpi"
"TP53BP1",0.501846772556159,0.0551582317595313,"NS","EBOV vs Mock 1 dpi"
"DENND1A",0.570676051789076,0.055343412361016,"NS","EBOV vs Mock 1 dpi"
"ERH",-0.4977095387432,0.055343412361016,"NS","EBOV vs Mock 1 dpi"
"LGALS14",1.82419926925797,0.055343412361016,"NS","EBOV vs Mock 1 dpi"
"TNS1",2.62319356334523,0.0553946578993537,"NS","EBOV vs Mock 1 dpi"
"TIPIN",-0.490015902518444,0.0556344012545956,"NS","EBOV vs Mock 1 dpi"
"DCPS",-0.393372116446018,0.0561797034462609,"NS","EBOV vs Mock 1 dpi"
"SNHG10",-0.632857792788499,0.0563497591243275,"NS","EBOV vs Mock 1 dpi"
"TMEM170A",-0.339065365873763,0.0565110262050444,"NS","EBOV vs Mock 1 dpi"
"MLXIPL",1.14510016622184,0.0568052837682501,"NS","EBOV vs Mock 1 dpi"
"AC073957.3",0.850041547791705,0.0570980434072255,"NS","EBOV vs Mock 1 dpi"
"ACBD5",0.430287363364479,0.0570980434072255,"NS","EBOV vs Mock 1 dpi"
"ATXN10",-0.315729988845348,0.0570980434072255,"NS","EBOV vs Mock 1 dpi"
"MX1",-1.47306826726513,0.0570980434072255,"NS","EBOV vs Mock 1 dpi"
"TRIP13",-0.426969498937345,0.0571007464037555,"NS","EBOV vs Mock 1 dpi"
"PNPT1",-0.622252506398805,0.0572238123086901,"NS","EBOV vs Mock 1 dpi"
"HK2",0.990522040866974,0.0572238123086901,"NS","EBOV vs Mock 1 dpi"
"LIPH",1.56898516808996,0.0572238123086901,"NS","EBOV vs Mock 1 dpi"
"PRELID2",0.959008387421655,0.0572238123086901,"NS","EBOV vs Mock 1 dpi"
"ENPP5",0.932686616299795,0.0572238123086901,"NS","EBOV vs Mock 1 dpi"
"C1RL",0.659475712957472,0.0572238123086901,"NS","EBOV vs Mock 1 dpi"
"RAI1",0.361374318027271,0.0572238123086901,"NS","EBOV vs Mock 1 dpi"
"SGTA",-0.513130055266818,0.0572238123086901,"NS","EBOV vs Mock 1 dpi"
"SECISBP2L",0.431642312776689,0.0576812215231007,"NS","EBOV vs Mock 1 dpi"
"SIAH1",-0.410383322378872,0.0576812215231007,"NS","EBOV vs Mock 1 dpi"
"GOT2",-0.490123115080891,0.0576812215231007,"NS","EBOV vs Mock 1 dpi"
"SLC25A27",1.23247141152789,0.057799177861311,"NS","EBOV vs Mock 1 dpi"
"TIMMDC1",-0.436464579930334,0.0580615758311531,"NS","EBOV vs Mock 1 dpi"
"AC124067.4",1.0443699995631,0.0580615758311531,"NS","EBOV vs Mock 1 dpi"
"CASP3",-0.509813529488868,0.0581064334644086,"NS","EBOV vs Mock 1 dpi"
"ITPA",-0.372748600022819,0.0583262526578495,"NS","EBOV vs Mock 1 dpi"
"TMEM108",3.06817108726315,0.0586080490574304,"NS","EBOV vs Mock 1 dpi"
"TCOF1",-0.456472426012643,0.0586080490574304,"NS","EBOV vs Mock 1 dpi"
"MXI1",1.00098563881002,0.0586080490574304,"NS","EBOV vs Mock 1 dpi"
"NOL11",-0.440535893407684,0.0586080490574304,"NS","EBOV vs Mock 1 dpi"
"ATG5",-0.403511783247885,0.0586596641763515,"NS","EBOV vs Mock 1 dpi"
"AL021453.1",-0.649133781812146,0.0592775287752979,"NS","EBOV vs Mock 1 dpi"
"KCNK6",1.02555548289293,0.0592895084865376,"NS","EBOV vs Mock 1 dpi"
"MYH7B",1.70697119612778,0.0592938817187573,"NS","EBOV vs Mock 1 dpi"
"PITHD1",-0.496487432790452,0.0593700290311043,"NS","EBOV vs Mock 1 dpi"
"COX5A",-0.479642717489546,0.0593700290311043,"NS","EBOV vs Mock 1 dpi"
"TUFM",-0.538986692926732,0.0593700290311043,"NS","EBOV vs Mock 1 dpi"
"ZCCHC10",-0.376555143720154,0.0595394642670688,"NS","EBOV vs Mock 1 dpi"
"DOC2GP",1.63109538564619,0.0595394642670688,"NS","EBOV vs Mock 1 dpi"
"TM2D3",-0.338494173985142,0.0595394642670688,"NS","EBOV vs Mock 1 dpi"
"DCXR",-0.606197709478705,0.0595394642670688,"NS","EBOV vs Mock 1 dpi"
"DOCK7",0.414817551855996,0.0596070602262833,"NS","EBOV vs Mock 1 dpi"
"MRPL47",-0.514781508037725,0.0596070602262833,"NS","EBOV vs Mock 1 dpi"
"GLRX",1.29916309809072,0.0596070602262833,"NS","EBOV vs Mock 1 dpi"
"CYCS",-0.564884869887938,0.0596070602262833,"NS","EBOV vs Mock 1 dpi"
"TRO",0.654395001868159,0.0596070602262833,"NS","EBOV vs Mock 1 dpi"
"OR7E14P",-0.72492302194606,0.0596070602262833,"NS","EBOV vs Mock 1 dpi"
"NUDT16L1",-0.51767713305662,0.0596070602262833,"NS","EBOV vs Mock 1 dpi"
"APOBR",1.49909514873097,0.0596070602262833,"NS","EBOV vs Mock 1 dpi"
"SULT1A1",1.03139883368389,0.0596070602262833,"NS","EBOV vs Mock 1 dpi"
"ITGB4",0.861514734143185,0.0596070602262833,"NS","EBOV vs Mock 1 dpi"
"CCDC137",-0.531517962548305,0.0596070602262833,"NS","EBOV vs Mock 1 dpi"
"NDUFV3",-0.349077093472484,0.0596070602262833,"NS","EBOV vs Mock 1 dpi"
"ANKRD9",0.796249613741341,0.0601228007436351,"NS","EBOV vs Mock 1 dpi"
"DMXL2",0.525047164564541,0.0601228007436351,"NS","EBOV vs Mock 1 dpi"
"BAZ2A",0.59758369197104,0.0604106929439581,"NS","EBOV vs Mock 1 dpi"
"HIKESHI",-0.51122223342308,0.060419799145322,"NS","EBOV vs Mock 1 dpi"
"TRIM22",1.7458049859389,0.0606999333427044,"NS","EBOV vs Mock 1 dpi"
"CYB5B",-0.382189793845541,0.0606999333427044,"NS","EBOV vs Mock 1 dpi"
"ADAT1",-0.491157824471486,0.0606999333427044,"NS","EBOV vs Mock 1 dpi"
"GNB1L",-0.730097799827827,0.0607249264000002,"NS","EBOV vs Mock 1 dpi"
"MALT1",0.824049678822227,0.0608763084546195,"NS","EBOV vs Mock 1 dpi"
"NUP93",-0.526934026157683,0.0609954479119883,"NS","EBOV vs Mock 1 dpi"
"KCTD11",0.982771841529891,0.0610522753209463,"NS","EBOV vs Mock 1 dpi"
"MEIS2",2.80075610275366,0.0612853487084982,"NS","EBOV vs Mock 1 dpi"
"KTI12",-0.469048706365417,0.0613064731946179,"NS","EBOV vs Mock 1 dpi"
"SORBS3",0.679223430419823,0.0613064731946179,"NS","EBOV vs Mock 1 dpi"
"AC008938.1",2.96745833227823,0.0613064731946179,"NS","EBOV vs Mock 1 dpi"
"FIRRE",1.49005850399627,0.061634557104292,"NS","EBOV vs Mock 1 dpi"
"IGSF1",1.07182021790692,0.0618096268464473,"NS","EBOV vs Mock 1 dpi"
"ATG16L2",0.968020531369088,0.0618096268464473,"NS","EBOV vs Mock 1 dpi"
"KCNJ5",3.587067532819,0.0618096268464473,"NS","EBOV vs Mock 1 dpi"
"HMG20A",0.479029877684332,0.0618096268464473,"NS","EBOV vs Mock 1 dpi"
"GAS2L1",-0.669812806006443,0.0620220791629302,"NS","EBOV vs Mock 1 dpi"
"RIOK1",-0.437156068496856,0.062255543106558,"NS","EBOV vs Mock 1 dpi"
"MIEF2",0.717940912488281,0.062319183956219,"NS","EBOV vs Mock 1 dpi"
"GADD45B",1.76745835672797,0.062319183956219,"NS","EBOV vs Mock 1 dpi"
"CCDC86",-0.755932391771604,0.0623252596724628,"NS","EBOV vs Mock 1 dpi"
"MRPL32",-0.555171697179105,0.0624294642894817,"NS","EBOV vs Mock 1 dpi"
"MRPS35",-0.324479890005946,0.0624294642894817,"NS","EBOV vs Mock 1 dpi"
"NTS",-2.17189347121463,0.0624294642894817,"NS","EBOV vs Mock 1 dpi"
"RPH3AL",0.704463644544889,0.0624294642894817,"NS","EBOV vs Mock 1 dpi"
"EXOSC9",-0.389780141131349,0.0625942995231256,"NS","EBOV vs Mock 1 dpi"
"MAPK15",0.595696560571645,0.0625942995231256,"NS","EBOV vs Mock 1 dpi"
"NR1H4",1.18495216309379,0.0625970799259161,"NS","EBOV vs Mock 1 dpi"
"PGGHG",0.991337973087912,0.0626049065737799,"NS","EBOV vs Mock 1 dpi"
"IFIT1",-1.64450020794834,0.0626049065737799,"NS","EBOV vs Mock 1 dpi"
"FKBP10",0.730314615431662,0.0627979436673815,"NS","EBOV vs Mock 1 dpi"
"DMTN",0.581128838498546,0.0628968483665253,"NS","EBOV vs Mock 1 dpi"
"RBM14",-0.319128778237529,0.0629564792026875,"NS","EBOV vs Mock 1 dpi"
"TIMM13",-0.566005337806822,0.0630888822216374,"NS","EBOV vs Mock 1 dpi"
"MRM3",-0.539285191483302,0.0634116151193053,"NS","EBOV vs Mock 1 dpi"
"LMO4",-0.62198353464661,0.0634359931341944,"NS","EBOV vs Mock 1 dpi"
"TMEM216",-0.539960291776154,0.0635124209652459,"NS","EBOV vs Mock 1 dpi"
"AC009133.1",0.484780374933218,0.0635210740203373,"NS","EBOV vs Mock 1 dpi"
"LNPK",0.518751952635362,0.0636199903331282,"NS","EBOV vs Mock 1 dpi"
"STBD1",0.87515375368502,0.0636199903331282,"NS","EBOV vs Mock 1 dpi"
"APLN",2.08402146997541,0.0639854006044723,"NS","EBOV vs Mock 1 dpi"
"PRKD1",0.752404304320762,0.0640989600033855,"NS","EBOV vs Mock 1 dpi"
"PUS3",-0.517963763501095,0.064120434063711,"NS","EBOV vs Mock 1 dpi"
"ZNF404",1.0209171279149,0.0641829403552946,"NS","EBOV vs Mock 1 dpi"
"HNMT",0.621810626498822,0.0643957816521902,"NS","EBOV vs Mock 1 dpi"
"AC011337.1",1.33202399244801,0.0643957816521902,"NS","EBOV vs Mock 1 dpi"
"FAM234B",0.538319436199736,0.0643957816521902,"NS","EBOV vs Mock 1 dpi"
"ZNF292",0.488710620434106,0.0646900984072255,"NS","EBOV vs Mock 1 dpi"
"POLR3H",-0.505736085610379,0.064978689354283,"NS","EBOV vs Mock 1 dpi"
"PNISR",0.319408045433609,0.0650304979313984,"NS","EBOV vs Mock 1 dpi"
"AKAP7",1.01904157850651,0.0651973162414218,"NS","EBOV vs Mock 1 dpi"
"NANS",-0.357623296146633,0.0654479920907256,"NS","EBOV vs Mock 1 dpi"
"FOXN3",0.489468670441303,0.0654869446825077,"NS","EBOV vs Mock 1 dpi"
"TRIM31",1.28097536330532,0.0654968850975203,"NS","EBOV vs Mock 1 dpi"
"TNKS1BP1",0.41528411000943,0.0654968850975203,"NS","EBOV vs Mock 1 dpi"
"ATP11B",0.65491211845824,0.0655915761617018,"NS","EBOV vs Mock 1 dpi"
"WIPI2",-0.404115191921668,0.0657406699994615,"NS","EBOV vs Mock 1 dpi"
"ERI3",-0.380738776601516,0.0659414383569035,"NS","EBOV vs Mock 1 dpi"
"TALDO1",-0.537248645858929,0.0662550191453025,"NS","EBOV vs Mock 1 dpi"
"KHNYN",0.589373142098215,0.0662550191453025,"NS","EBOV vs Mock 1 dpi"
"PTGES3P3",-0.729585572462392,0.0663844711612652,"NS","EBOV vs Mock 1 dpi"
"MRTO4",-0.648265472286747,0.0664794640290694,"NS","EBOV vs Mock 1 dpi"
"GATAD2A",-0.359021626524228,0.0664795194004354,"NS","EBOV vs Mock 1 dpi"
"AHSA1",-0.522806665523399,0.0666543340933194,"NS","EBOV vs Mock 1 dpi"
"BLACAT1",1.64806037866008,0.0668452167895897,"NS","EBOV vs Mock 1 dpi"
"KANK4",1.78699179439812,0.0672819407231847,"NS","EBOV vs Mock 1 dpi"
"WASF2",0.542873129604698,0.0673146752538193,"NS","EBOV vs Mock 1 dpi"
"MRPS12",-0.630566269839295,0.0673146752538193,"NS","EBOV vs Mock 1 dpi"
"DCAF12",-0.291389848196181,0.0673343787017118,"NS","EBOV vs Mock 1 dpi"
"SDCCAG3",-0.514651649264735,0.0673343787017118,"NS","EBOV vs Mock 1 dpi"
"SLC25A19",-0.477895426143565,0.0674772947664304,"NS","EBOV vs Mock 1 dpi"
"NCOR2",0.394881817532508,0.0677352560623937,"NS","EBOV vs Mock 1 dpi"
"EIF4E",-0.412694923968136,0.0680936687385345,"NS","EBOV vs Mock 1 dpi"
"AFDN.DT",1.20274656263453,0.0685271190311763,"NS","EBOV vs Mock 1 dpi"
"ELL",0.509438275917561,0.0685852540811203,"NS","EBOV vs Mock 1 dpi"
"GOLT1B",-0.508444162214245,0.0686079924265072,"NS","EBOV vs Mock 1 dpi"
"DMTF1",0.472434304049916,0.0688013391063984,"NS","EBOV vs Mock 1 dpi"
"BNIP3L",1.17002494951014,0.0688678752839069,"NS","EBOV vs Mock 1 dpi"
"ARV1",-0.406410531138356,0.0689479441367602,"NS","EBOV vs Mock 1 dpi"
"CREB3L2",0.436962470324894,0.0692070351845241,"NS","EBOV vs Mock 1 dpi"
"FAIM",-0.617167021712305,0.0692838773277748,"NS","EBOV vs Mock 1 dpi"
"RPA2",-0.535582513730076,0.0693829861365144,"NS","EBOV vs Mock 1 dpi"
"DNAAF4",-0.891497399647678,0.0694468818194108,"NS","EBOV vs Mock 1 dpi"
"HPN",0.927540546961328,0.0694468818194108,"NS","EBOV vs Mock 1 dpi"
"PDE9A",0.458980622867122,0.0694468818194108,"NS","EBOV vs Mock 1 dpi"
"AC093724.1",1.16245081607893,0.0696274658550228,"NS","EBOV vs Mock 1 dpi"
"SPDL1",-0.388542137814999,0.0696274658550228,"NS","EBOV vs Mock 1 dpi"
"POLR2D",-0.334609414924457,0.0696772707986864,"NS","EBOV vs Mock 1 dpi"
"PATJ",0.392511855395252,0.0697721655575564,"NS","EBOV vs Mock 1 dpi"
"TNFAIP8",0.442919976408517,0.0699607026206581,"NS","EBOV vs Mock 1 dpi"
"WDR34",-0.601437715478563,0.0699607026206581,"NS","EBOV vs Mock 1 dpi"
"DPYSL4",1.57437706351257,0.0699607026206581,"NS","EBOV vs Mock 1 dpi"
